12744,3,23,6
12761,4,22,6
13151,5,21,8
14299,6,22,9
16139,7,21,10
17120,8,21,10
17320,9,22,11
17293,10,22,12
17250,11,23,12
17159,12,24,12
17013,13,25,12
16969,14,25,12
16860,15,25,13
16860,16,25,14
17215,17,25,13
18146,18,25,13
18884,19,24,13
18632,20,22,12
18062,21,21,12
16996,22,20,11
15620,23,19,9
14456,24,17,6
13778,1,16,4
13507,2,14,2
13454,3,13,0
13546,4,11,-3
14011,5,10,-4
15273,6,8,-6
17081,7,8,-8
17972,8,7,-9
17927,9,10,-9
17760,10,14,-9
17547,11,17,-9
17280,12,20,-10
16936,13,22,-8
16676,14,23,-7
16407,15,25,-6
16311,16,26,-5
16666,17,26,-4
17618,18,26,-3
18715,19,24,-2
18585,20,24,-1
18084,21,21,-1
17083,22,20,-1
15715,23,19,1
14565,24,16,1
13859,1,16,1
13563,2,15,2
13446,3,13,2
13509,4,13,2
13906,5,12,3
15070,6,11,3
16855,7,11,2
17770,8,12,4
17765,9,16,5
17508,10,20,6
17256,11,25,9
16923,12,28,13
16555,13,30,16
16340,14,31,16
16072,15,33,16
15980,16,34,16
16241,17,34,17
16907,18,34,18
17595,19,33,18
17250,20,32,19
16670,21,32,19
15770,22,32,21
14623,23,31,21
13515,24,31,22
12714,1,31,22
12266,2,31,21
12060,3,30,21
12015,4,30,20
12158,5,29,20
12640,6,28,19
13216,7,28,20
13958,8,27,20
14630,9,28,21
14942,10,31,21
14876,11,35,22
14631,12,39,24
14244,13,43,24
13896,14,46,23
13653,15,47,23
13562,16,49,23
13840,17,48,23
14666,18,46,25
15612,19,45,25
15384,20,42,25
14937,21,41,24
14255,22,39,24
13344,23,37,24
12441,24,36,23
11762,1,35,22
11582,2,35,21
11401,3,33,21
11244,4,32,18
11241,5,31,18
11468,6,30,17
11971,7,29,15
12531,8,28,13
13202,9,28,12
13798,10,29,12
14175,11,31,12
14356,12,33,11
14344,13,34,11
14148,14,35,12
13912,15,37,11
13800,16,37,11
13987,17,37,11
14516,18,37,9
15389,19,36,7
16352,20,33,7
16121,21,32,6
15229,22,30,7
14043,23,30,8
12873,24,30,8
12093,1,30,10
11722,2,30,11
11540,3,29,12
11556,4,29,13
11901,5,30,13
12973,6,29,16
15013,7,29,18
16333,8,28,20
16582,9,29,21
16684,10,30,22
16703,11,32,22
16524,12,34,23
16179,13,36,23
15949,14,37,24
15583,15,38,23
15381,16,40,23
15459,17,40,24
15884,18,40,24
16495,19,39,26
17161,20,38,27
16705,21,37,27
15614,22,36,27
14213,23,36,28
12907,24,36,28
12036,1,36,28
11616,2,36,29
11406,3,35,30
11386,4,35,31
11691,5,35,31
12736,6,34,31
14721,7,35,31
15840,8,34,30
15891,9,35,31
15761,10,38,32
15602,11,43,32
15399,12,46,32
15118,13,48,31
14959,14,51,30
14680,15,53,28
14534,16,53,27
14580,17,54,26
14864,18,54,25
15349,19,52,25
16211,20,50,26
15867,21,48,26
14922,22,45,26
13560,23,42,27
12304,24,39,28
11536,1,40,29
11089,2,39,28
10893,3,39,29
10860,4,39,29
11195,5,38,29
12238,6,38,29
14261,7,38,29
15505,8,38,30
15668,9,38,30
15694,10,39,30
15712,11,40,31
15645,12,41,32
15558,13,43,32
15643,14,43,32
15588,15,42,33
15631,16,41,35
15927,17,40,36
16398,18,39,37
16757,19,39,36
16873,20,38,37
16300,21,38,37
15239,22,38,37
13852,23,38,36
12655,24,38,36
11933,1,35,33
11574,2,31,27
11501,3,28,24
11613,4,25,19
12041,5,23,17
13224,6,21,15
15266,7,20,12
16669,8,18,10
17196,9,17,8
17530,10,16,8
17740,11,15,7
17721,12,15,7
17509,13,17,6
17372,14,17,7
17103,15,19,6
16946,16,20,5
17092,17,20,4
17491,18,20,5
17975,19,20,3
18760,20,18,2
18457,21,17,0
17480,22,17,-1
16044,23,16,-1
14768,24,15,-1
13998,1,15,-2
13582,2,14,-1
13400,3,14,-1
13393,4,14,-1
13733,5,14,0
14777,6,14,1
16723,7,14,1
17734,8,14,2
17763,9,15,2
17582,10,19,3
17461,11,22,4
17210,12,24,5
16812,13,27,6
16491,14,29,7
16094,15,33,9
15801,16,34,10
15744,17,36,13
15929,18,36,14
16273,19,36,16
16907,20,35,18
16583,21,35,19
15824,22,34,20
14679,23,34,21
13512,24,35,23
12580,1,35,24
12040,2,36,25
11719,3,37,26
11565,4,37,27
11605,5,37,28
11930,6,37,29
12636,7,37,30
13420,8,38,32
14291,9,38,32
14758,10,39,34
14805,11,41,34
14640,12,44,33
14328,13,48,32
13907,14,51,31
13683,15,51,30
13559,16,50,30
13576,17,48,31
13777,18,48,30
14184,19,47,28
14901,20,45,27
14726,21,42,27
14164,22,42,27
13312,23,41,27
12410,24,39,25
11694,1,37,22
11295,2,34,18
11103,3,33,15
11084,4,31,14
11196,5,30,13
11545,6,28,12
12207,7,27,11
12870,8,25,10
13765,9,25,9
14411,10,26,8
14724,11,27,9
14801,12,28,6
14728,13,28,4
14483,14,29,4
14240,15,30,3
14192,16,30,1
14480,17,30,1
15070,18,29,0
15779,19,28,-1
16724,20,27,-2
16487,21,25,-2
15553,22,25,0
14383,23,23,0
13313,24,22,0
12639,1,21,0
12314,2,20,-1
12240,3,19,-1
12346,4,18,-2
12787,5,17,-4
13983,6,16,-4
16106,7,15,-5
17387,8,14,-6
17686,9,14,-6
17662,10,15,-6
17538,11,17,-5
17303,12,20,-5
16988,13,21,-4
16732,14,23,-2
16330,15,25,-1
16105,16,27,-1
16107,17,28,-1
16432,18,29,-1
16880,19,29,-2
17755,20,27,0
17502,21,26,1
16460,22,25,2
15062,23,23,4
13888,24,22,3
13190,1,22,2
12886,2,20,1
12783,3,20,0
12841,4,18,0
13233,5,17,1
14373,6,16,0
16436,7,16,0
17396,8,16,1
17334,9,18,1
17039,10,21,1
16801,11,24,4
16521,12,28,5
16166,13,30,6
15901,14,32,5
15563,15,34,6
15347,16,35,7
15392,17,36,7
15743,18,36,7
16242,19,36,8
17176,20,34,10
16970,21,32,11
15964,22,30,14
14586,23,29,15
13357,24,28,15
12601,1,27,17
12260,2,26,17
12128,3,26,17
12175,4,24,17
12564,5,23,17
13694,6,23,17
15758,7,22,16
16726,8,22,17
16611,9,26,18
16381,10,30,19
16281,11,33,21
16147,12,35,22
15905,13,38,22
15753,14,39,21
15542,15,40,21
15517,16,41,21
15727,17,41,19
16104,18,41,20
16527,19,40,20
17100,20,38,22
16697,21,37,24
15643,22,36,26
14196,23,35,28
12931,24,34,29
12140,1,34,31
11718,2,34,31
11511,3,34,32
11455,4,34,33
11721,5,34,33
12757,6,35,34
14737,7,35,34
15822,8,35,34
16047,9,36,35
16068,10,37,35
16004,11,38,35
15761,12,40,37
15434,13,43,37
15301,14,46,36
15092,15,47,32
14950,16,48,30
14999,17,47,29
15254,18,47,27
15593,19,45,27
16314,20,44,27
16087,21,41,28
15110,22,40,28
13744,23,40,27
12549,24,39,25
11770,1,38,22
11382,2,38,22
11206,3,37,22
11203,4,36,22
11549,5,35,22
12617,6,35,21
14569,7,35,21
15626,8,35,21
15843,9,35,21
15885,10,35,21
15922,11,37,21
15755,12,37,20
15477,13,39,19
15271,14,39,19
15019,15,40,19
14821,16,41,19
14829,17,40,19
14940,18,40,18
15148,19,40,19
15893,20,37,19
15748,21,35,19
15014,22,34,19
13987,23,32,18
12943,24,31,19
12158,1,30,19
11740,2,29,18
11517,3,28,18
11462,4,27,18
11586,5,27,18
12031,6,26,19
12794,7,26,20
13596,8,27,20
14549,9,29,21
15087,10,31,21
15135,11,35,22
14913,12,39,25
14667,13,45,29
14330,14,46,33
13905,15,49,35
13588,16,51,32
13531,17,52,29
13690,18,53,28
13966,19,51,25
14727,20,46,23
14667,21,43,24
14073,22,39,22
13230,23,37,23
12336,24,36,22
11577,1,34,22
11137,2,33,22
10939,3,32,22
10870,4,32,22
10928,5,33,22
11243,6,31,22
11782,7,31,22
12406,8,31,22
13337,9,32,22
14048,10,34,21
14360,11,36,20
14475,12,35,14
14326,13,36,14
14128,14,37,12
13936,15,37,11
13925,16,37,9
14221,17,36,8
14810,18,35,6
15424,19,33,7
16245,20,32,6
16109,21,30,5
15162,22,28,4
14016,23,26,3
12995,24,24,3
12408,1,22,1
12164,2,20,1
12135,3,18,-1
12269,4,17,-3
12718,5,16,-2
13941,6,15,-2
16033,7,14,-2
17092,8,14,-2
17141,9,16,-1
17038,10,18,-2
16959,11,21,-3
16779,12,23,-3
16485,13,25,-3
16250,14,27,-3
15899,15,29,-3
15703,16,30,-2
15784,17,31,-3
16151,18,30,-2
16649,19,29,-2
17554,20,28,-2
17368,21,26,-1
16350,22,25,0
14904,23,24,1
13698,24,23,2
12985,1,22,3
12620,2,21,3
12514,3,20,4
12609,4,18,5
12995,5,17,5
14199,6,17,6
16242,7,17,6
17201,8,16,6
17096,9,19,8
16849,10,23,8
16717,11,27,6
16497,12,29,7
16192,13,31,6
15971,14,33,6
15701,15,34,7
15570,16,35,7
15780,17,34,10
16214,18,34,10
16651,19,34,10
17351,20,33,11
17039,21,32,12
15960,22,31,13
14536,23,30,14
13242,24,30,15
12490,1,30,15
12090,2,30,14
11912,3,29,15
11933,4,30,15
12322,5,29,15
13457,6,29,15
15539,7,28,14
16712,8,28,13
17086,9,28,12
17298,10,28,11
17434,11,29,11
17392,12,30,9
17202,13,30,9
17031,14,32,7
16750,15,33,6
16576,16,33,3
16649,17,33,3
16905,18,32,2
17173,19,31,3
17954,20,29,1
17804,21,27,0
16816,22,26,0
15426,23,25,-1
14188,24,23,-1
13414,1,22,-2
13041,2,21,-1
12887,3,20,-1
12915,4,20,-1
13271,5,19,-1
14380,6,19,0
16337,7,19,0
17257,8,19,0
17179,9,21,0
16982,10,23,-1
16769,11,26,-1
16471,12,29,-1
16111,13,32,0
15812,14,34,1
15448,15,38,1
15226,16,39,2
15281,17,41,2
15621,18,42,3
15975,19,41,6
16810,20,39,6
16674,21,37,12
15697,22,36,13
14290,23,35,15
13040,24,35,17
12212,1,34,18
11767,2,34,20
11560,3,35,21
11516,4,35,21
11810,5,35,21
12837,6,35,23
14720,7,34,24
15757,8,34,25
15974,9,36,28
15991,10,38,29
15985,11,42,31
15865,12,45,33
15597,13,47,36
15471,14,49,39
15297,15,50,39
15243,16,49,41
15302,17,47,43
15464,18,47,43
15406,19,47,44
15611,20,47,45
15282,21,47,45
14439,22,47,45
13362,23,48,45
12227,24,47,45
11465,1,48,45
10976,2,46,44
10722,3,46,44
10608,4,46,42
10680,5,43,39
11042,6,42,38
11762,7,41,37
12574,8,41,36
13441,9,42,37
13939,10,46,38
14140,11,48,38
14146,12,48,37
13978,13,49,37
13812,14,49,37
13720,15,47,38
13772,16,46,38
13987,17,44,39
14340,18,43,39
14629,19,41,38
14977,20,41,38
14670,21,40,38
14007,22,40,37
13110,23,39,37
12184,24,39,37
11425,1,39,37
10963,2,39,37
10719,3,39,37
10603,4,39,38
10623,5,39,38
10887,6,39,38
11453,7,39,38
12192,8,40,38
13178,9,39,38
14053,10,40,38
14544,11,40,38
14795,12,40,39
14870,13,40,38
14753,14,40,38
14622,15,40,38
14626,16,40,37
14859,17,40,37
15338,18,39,36
15692,19,39,35
16056,20,38,35
15710,21,37,34
14686,22,37,34
13463,23,37,34
12353,24,37,33
11657,1,36,33
11285,2,36,34
11161,3,35,32
11213,4,35,32
11591,5,35,32
12767,6,35,32
14789,7,34,32
16036,8,34,31
16451,9,33,30
16705,10,33,31
16862,11,34,31
16882,12,34,30
16681,13,35,30
16492,14,36,30
16219,15,38,31
16047,16,39,31
16154,17,40,30
16432,18,40,30
16650,19,40,30
17131,20,39,29
16779,21,39,28
15742,22,38,27
14301,23,37,27
13004,24,37,27
12197,1,37,26
11772,2,36,26
11574,3,36,26
11544,4,35,25
12050,5,34,25
13033,6,33,25
14918,7,33,24
15846,8,33,24
15787,9,36,25
15662,10,38,25
15535,11,41,26
15336,12,44,27
15042,13,46,28
14860,14,48,29
14594,15,50,29
14419,16,51,29
14468,17,52,29
14737,18,51,29
15055,19,50,29
15837,20,48,28
15782,21,46,28
14854,22,44,29
13450,23,41,27
12210,24,40,28
11474,1,39,28
11095,2,38,28
10962,3,36,28
11001,4,36,28
11364,5,35,28
12534,6,34,27
14459,7,33,27
15455,8,34,27
15501,9,37,28
15428,10,40,29
15437,11,42,28
15397,12,45,27
15206,13,46,28
15088,14,47,30
14809,15,49,32
14540,16,50,33
14481,17,51,34
14678,18,51,34
14905,19,51,33
15679,20,48,34
15770,21,46,33
14830,22,43,33
13470,23,42,34
12216,24,40,34
11419,1,38,33
11064,2,38,30
10891,3,39,28
10897,4,39,28
11265,5,39,27
12456,6,38,26
14358,7,37,24
15327,8,36,23
15326,9,39,24
15184,10,43,23
15084,11,45,22
14928,12,48,21
14707,13,50,22
14558,14,52,21
14320,15,51,23
14120,16,52,23
14184,17,52,22
14434,18,51,23
14747,19,49,23
15534,20,47,23
15572,21,44,25
14664,22,41,25
13276,23,41,25
12035,24,40,26
11253,1,40,27
10839,2,38,26
10667,3,38,26
10662,4,37,27
10994,5,37,27
12092,6,36,27
13987,7,36,26
15031,8,36,27
15199,9,38,27
15121,10,40,27
15083,11,41,27
14981,12,43,25
14831,13,46,26
14788,14,46,27
14673,15,46,28
14628,16,46,28
14852,17,44,28
15199,18,43,29
15380,19,42,29
15652,20,41,29
15404,21,40,31
14636,22,38,32
13514,23,37,34
12393,24,37,34
11573,1,36,34
11130,2,36,35
10877,3,37,35
10740,4,37,35
10803,5,37,36
11198,6,37,36
11910,7,37,36
12822,8,37,36
13796,9,38,36
14308,10,39,37
14396,11,41,38
14257,12,44,38
14015,13,46,36
13724,14,49,34
13479,15,49,32
13381,16,50,30
13414,17,49,28
13593,18,49,27
13784,19,47,26
14399,20,44,24
14519,21,41,23
13991,22,40,22
13109,23,38,21
12185,24,37,21
11411,1,36,22
10945,2,36,21
10702,3,35,21
10638,4,35,21
10724,5,34,21
11060,6,34,21
11511,7,32,21
12199,8,33,21
12938,9,35,21
13401,10,37,20
13500,11,40,20
13443,12,44,19
13252,13,47,19
12960,14,49,18
12700,15,51,17
12589,16,53,15
12771,17,55,14
13176,18,55,16
13588,19,55,16
14428,20,53,18
14620,21,51,18
13736,22,48,20
12560,23,45,21
11415,24,44,22
10763,1,42,23
10412,2,41,25
10301,3,38,25
10368,4,39,25
10765,5,37,25
11981,6,36,25
13923,7,35,25
14941,8,36,25
14973,9,42,27
14955,10,46,26
14992,11,49,26
14974,12,52,26
14885,13,54,26
14830,14,54,27
14692,15,55,25
14589,16,55,23
14841,17,53,21
15352,18,51,24
15629,19,50,22
16012,20,48,25
15698,21,47,30
14577,22,45,33
13169,23,44,35
11915,24,43,38
11071,1,43,40
10602,2,43,41
10403,3,44,42
10339,4,45,43
10654,5,44,43
11712,6,45,44
13659,7,46,45
14849,8,46,46
15196,9,47,46
15322,10,48,47
15440,11,49,48
15351,12,51,50
15159,13,53,51
15021,14,56,52
14801,15,59,52
14675,16,61,51
14751,17,61,48
14930,18,60,45
14992,19,59,44
15458,20,56,42
15376,21,52,39
14375,22,50,35
12966,23,47,33
11712,24,46,32
10880,1,44,32
10446,2,44,32
10251,3,43,32
10277,4,42,32
10632,5,41,32
11817,6,40,32
13736,7,38,32
14753,8,38,32
14790,9,43,33
14794,10,47,34
14812,11,49,33
14792,12,52,33
14652,13,53,31
14580,14,52,29
14352,15,55,28
14167,16,55,23
14178,17,54,21
14374,18,53,18
14519,19,52,14
15215,20,49,13
15452,21,46,12
14524,22,44,10
13133,23,42,10
11898,24,40,11
11102,1,38,12
10745,2,37,13
10627,3,36,13
10701,4,33,15
11072,5,32,16
12287,6,33,17
14120,7,32,18
15083,8,33,19
15067,9,38,20
14957,10,43,20
14857,11,48,20
14720,12,51,21
14526,13,54,20
14418,14,56,20
14177,15,58,21
14019,16,57,22
14030,17,57,23
14204,18,56,24
14392,19,54,24
15100,20,52,25
15334,21,50,26
14434,22,48,28
13005,23,48,30
11721,24,48,33
10881,1,48,33
10411,2,47,35
10199,3,49,34
10139,4,48,34
10432,5,49,34
11454,6,49,35
13249,7,49,37
14369,8,50,37
14710,9,51,38
14828,10,53,38
14833,11,56,38
14723,12,60,38
14562,13,62,39
14485,14,64,37
14320,15,64,38
14147,16,66,38
14149,17,66,38
14245,18,63,43
14299,19,60,44
14592,20,58,46
14434,21,55,47
13610,22,53,46
12474,23,53,44
11327,24,52,44
10476,1,50,43
9990,2,49,43
9727,3,48,43
9642,4,47,43
9731,5,46,42
10147,6,45,41
10756,7,44,40
11664,8,44,39
12543,9,48,40
13029,10,51,38
13155,11,55,36
13071,12,58,33
12891,13,61,28
12647,14,63,29
12424,15,65,29
12341,16,66,28
12412,17,67,28
12580,18,67,28
12711,19,66,29
13254,20,63,29
13490,21,61,28
12815,22,58,32
11883,23,55,34
10872,24,50,34
10111,1,50,35
9664,2,49,34
9411,3,48,34
9326,4,48,35
9359,5,46,34
9633,6,45,35
10013,7,46,35
10822,8,47,36
11874,9,48,36
12739,10,50,37
13203,11,50,39
13361,12,49,40
13264,13,51,41
13007,14,54,44
12749,15,58,45
12638,16,60,45
12781,17,63,46
13060,18,63,47
13286,19,63,47
13963,20,62,48
14175,21,60,47
13253,22,58,47
12014,23,57,46
10907,24,56,47
10140,1,56,48
9707,2,56,49
9532,3,55,49
9502,4,55,49
9826,5,55,49
10902,6,54,49
12513,7,55,49
13743,8,55,50
14216,9,56,51
14454,10,60,51
14717,11,64,52
14841,12,68,53
14800,13,71,53
14801,14,71,52
14647,15,71,51
14488,16,70,51
14456,17,70,50
14506,18,70,50
14515,19,67,50
15000,20,65,50
15042,21,63,50
13967,22,61,50
12539,23,60,52
11264,24,59,53
10468,1,60,54
10016,2,60,55
9791,3,60,55
9749,4,60,55
10016,5,59,55
10984,6,59,56
12696,7,59,56
14001,8,58,56
14576,9,58,56
14948,10,59,57
15200,11,60,57
15279,12,60,57
15269,13,61,57
15317,14,62,57
15159,15,60,57
15092,16,59,57
15206,17,59,56
15430,18,60,56
15392,19,59,56
15515,20,53,50
15171,21,50,47
14140,22,48,44
12742,23,45,41
11573,24,42,38
10798,1,38,35
10415,2,36,32
10232,3,34,30
10277,4,33,28
10624,5,32,26
11753,6,32,25
13573,7,31,22
14806,8,29,18
15162,9,29,17
15242,10,30,15
15275,11,32,15
15211,12,34,16
14983,13,36,18
14851,14,38,16
14588,15,40,16
14388,16,41,15
14416,17,42,14
14608,18,42,14
14788,19,41,14
15399,20,39,14
15816,21,37,14
14993,22,35,14
13656,23,34,14
12400,24,33,15
11633,1,31,16
11228,2,30,16
11052,3,30,16
11105,4,28,17
11478,5,28,17
12536,6,27,18
14202,7,27,18
15248,8,29,18
15416,9,32,18
15394,10,34,19
15332,11,36,19
15167,12,38,19
14895,13,40,19
14746,14,41,20
14474,15,42,21
14276,16,44,21
14273,17,44,22
14453,18,44,22
14592,19,42,21
15198,20,40,22
15628,21,38,22
14861,22,36,23
13594,23,35,23
12392,24,33,24
11552,1,33,24
11126,2,31,24
10956,3,31,24
10977,4,30,23
11267,5,29,23
12172,6,28,22
13383,7,28,23
14402,8,30,24
14915,9,34,26
15188,10,36,26
15206,11,38,27
14999,12,39,27
14660,13,42,27
14438,14,42,28
14185,15,44,27
13996,16,44,27
14028,17,44,27
14202,18,44,27
14285,19,44,28
14660,20,43,28
14839,21,42,28
14154,22,41,30
13095,23,40,31
11953,24,40,31
11129,1,39,31
10675,2,38,31
10459,3,38,31
10382,4,37,31
10593,5,37,31
10894,6,37,31
11375,7,37,31
12235,8,38,32
12994,9,42,33
13354,10,46,34
13439,11,52,31
13321,12,54,31
13099,13,57,30
12774,14,59,29
12558,15,59,29
12444,16,60,28
12506,17,60,27
12715,18,60,26
12878,19,58,25
13318,20,56,25
13782,21,53,25
13232,22,50,25
12319,23,47,25
11300,24,46,25
10494,1,43,25
10035,2,41,24
9848,3,41,24
9776,4,39,24
9876,5,38,24
10181,6,37,23
10606,7,36,23
11385,8,38,23
12194,9,41,23
12717,10,45,23
12825,11,47,21
12779,12,49,19
12531,13,50,20
12043,14,51,19
11591,15,53,19
11386,16,54,19
11391,17,54,20
11526,18,54,21
11842,19,53,21
12595,20,50,24
13331,21,47,28
12740,22,45,28
11787,23,44,28
10863,24,42,28
10274,1,40,28
9952,2,40,28
9879,3,39,28
9953,4,37,28
10314,5,37,28
11274,6,36,28
12657,7,35,26
13724,8,38,29
14164,9,42,29
14335,10,47,27
14483,11,50,25
14463,12,54,24
14286,13,58,24
14201,14,60,25
14020,15,62,24
13865,16,65,24
13863,17,66,23
13957,18,66,25
14003,19,64,24
14457,20,61,29
14738,21,58,29
13757,22,55,31
12385,23,53,34
11174,24,51,36
10385,1,50,37
9946,2,49,37
9745,3,47,38
9731,4,47,39
10030,5,47,39
10951,6,46,39
12396,7,46,38
13571,8,47,41
14070,9,50,40
14289,10,55,39
14454,11,58,40
14516,12,62,39
14485,13,65,39
14484,14,67,40
14328,15,68,40
14186,16,68,41
14175,17,68,41
14334,18,65,41
14441,19,63,43
14852,20,61,44
14742,21,59,45
13724,22,56,48
12362,23,54,49
11116,24,53,50
10320,1,53,50
9898,2,52,49
9693,3,51,49
9660,4,51,47
9919,5,50,46
10856,6,50,46
12325,7,49,44
13659,8,49,43
14325,9,49,43
14636,10,49,43
14903,11,49,43
14981,12,50,43
14940,13,49,42
14867,14,49,41
14610,15,50,41
14407,16,51,39
14461,17,52,36
14646,18,52,34
14768,19,51,33
15093,20,49,33
15123,21,48,32
14167,22,47,32
12851,23,47,31
11610,24,46,30
10827,1,45,30
10407,2,45,28
10237,3,44,27
10250,4,43,25
10580,5,42,24
11544,6,41,21
13018,7,40,19
14159,8,40,17
14565,9,42,17
14685,10,43,16
14741,11,46,16
14673,12,48,18
14467,13,51,19
14366,14,53,20
14125,15,55,19
13908,16,56,19
13896,17,56,18
14033,18,57,19
14039,19,55,19
14416,20,54,20
14896,21,52,20
14102,22,51,19
12812,23,49,20
11594,24,48,21
10777,1,46,21
10315,2,45,21
10120,3,43,22
10094,4,42,22
10430,5,41,22
11356,6,40,22
12705,7,39,22
13748,8,42,23
14121,9,46,22
14243,10,49,23
14325,11,52,23
14233,12,54,24
14097,13,55,23
13997,14,57,23
13795,15,58,23
13595,16,59,23
13505,17,60,24
13459,18,59,24
13446,19,57,25
13807,20,57,25
14114,21,54,27
13415,22,52,29
12335,23,50,30
11221,24,49,30
10419,1,48,31
9953,2,46,32
9701,3,45,35
9609,4,45,35
9677,5,44,36
10055,6,44,37
10646,7,43,38
11608,8,43,38
12742,9,43,39
13510,10,43,39
13920,11,43,40
14069,12,43,40
13960,13,44,41
13702,14,44,42
13456,15,45,42
13281,16,46,42
13274,17,47,42
13467,18,47,41
13568,19,47,41
13750,20,46,41
13847,21,45,42
13228,22,45,42
12275,23,44,41
11262,24,44,41
10495,1,43,40
10031,2,42,39
9781,3,42,39
9669,4,42,38
9722,5,41,38
9961,6,41,38
10326,7,41,37
11106,8,42,38
12026,9,43,37
12735,10,44,37
13137,11,45,37
13304,12,47,37
13301,13,48,37
13102,14,48,37
12895,15,49,37
12829,16,49,38
13043,17,50,37
13435,18,50,36
13600,19,49,36
13899,20,49,36
14269,21,48,36
13402,22,47,36
12188,23,46,36
11066,24,45,35
10393,1,43,34
10044,2,42,34
9898,3,42,33
9937,4,42,33
10311,5,40,33
11416,6,40,33
13130,7,40,33
14189,8,42,34
14373,9,46,34
14420,10,49,34
14529,11,51,33
14504,12,54,33
14420,13,55,33
14371,14,56,35
14178,15,57,35
14082,16,57,35
14180,17,57,35
14378,18,56,35
14439,19,56,36
14765,20,54,36
14989,21,51,38
13976,22,50,38
12555,23,49,37
11307,24,48,38
10510,1,47,38
10081,2,46,38
9896,3,45,38
9856,4,45,37
10151,5,44,37
11218,6,43,36
13033,7,42,36
14316,8,42,35
14677,9,43,34
14859,10,43,34
14981,11,44,34
14964,12,44,34
14852,13,45,34
14811,14,46,33
14600,15,46,34
14499,16,46,33
14657,17,46,34
14935,18,45,33
15150,19,44,34
15507,20,43,34
15553,21,42,34
14528,22,41,34
13054,23,41,35
11739,24,41,35
10937,1,41,35
10486,2,41,35
10277,3,41,35
10248,4,40,35
10560,5,40,35
11643,6,40,36
13412,7,40,36
14722,8,40,36
15144,9,40,37
15262,10,41,37
15457,11,41,38
15462,12,42,38
15316,13,43,38
15282,14,44,38
15155,15,44,38
15121,16,43,39
15301,17,43,39
15651,18,43,39
15754,19,43,40
15901,20,42,40
15750,21,42,40
14706,22,42,40
13263,23,42,40
11968,24,42,41
11116,1,42,41
10669,2,43,42
10420,3,44,42
10372,4,44,42
10650,5,45,43
11681,6,45,44
13436,7,45,44
14680,8,45,44
15036,9,46,45
15185,10,49,48
15252,11,49,48
15214,12,51,49
15049,13,53,50
14910,14,54,52
14654,15,56,53
14494,16,58,54
14506,17,61,53
14531,18,61,54
14431,19,61,54
14608,20,60,53
15011,21,58,53
14155,22,57,52
12790,23,55,51
11489,24,55,50
10556,1,54,49
10057,2,53,47
9795,3,53,44
9731,4,52,43
9984,5,50,42
10899,6,50,41
12497,7,49,40
13693,8,49,41
14101,9,52,40
14249,10,55,39
14323,11,57,38
14346,12,60,39
14303,13,62,37
14232,14,62,36
14025,15,64,36
13814,16,64,35
13711,17,65,35
13651,18,64,35
13512,19,63,35
13666,20,62,36
14131,21,60,37
13529,22,58,38
12440,23,56,38
11255,24,54,38
10384,1,53,38
9847,2,51,38
9589,3,49,38
9495,4,48,38
9557,5,46,38
9841,6,45,38
10452,7,45,38
11417,8,49,40
12307,9,52,40
12752,10,56,39
12897,11,59,39
12913,12,61,39
12806,13,63,38
12644,14,62,38
12457,15,63,37
12379,16,63,36
12436,17,62,37
12617,18,63,38
12674,19,63,38
12953,20,61,38
13343,21,59,40
12767,22,58,41
11818,23,56,42
10805,24,55,42
10034,1,54,42
9544,2,52,43
9292,3,51,43
9176,4,51,44
9203,5,51,43
9355,6,50,43
9668,7,49,43
10459,8,50,43
11384,9,53,42
12087,10,55,38
12477,11,57,35
12651,12,58,34
12670,13,58,34
12543,14,59,35
12405,15,59,35
12416,16,58,36
12651,17,56,37
12969,18,56,37
13164,19,55,36
13396,20,52,36
13828,21,51,36
13049,22,50,36
11823,23,50,36
10712,24,49,37
9987,1,49,37
9609,2,49,37
9457,3,49,38
9469,4,48,38
9806,5,48,39
10806,6,48,39
12520,7,48,39
13728,8,49,39
14101,9,53,40
14322,10,54,40
14473,11,55,39
14527,12,57,39
14443,13,58,38
14375,14,60,38
14188,15,61,38
14050,16,61,37
14082,17,62,37
14159,18,62,36
14097,19,60,35
14268,20,59,35
14702,21,57,35
13831,22,55,36
12383,23,53,36
11109,24,52,36
10286,1,50,36
9854,2,49,37
9650,3,47,36
9641,4,46,37
9936,5,44,36
10893,6,43,36
12562,7,44,36
13669,8,47,36
13958,9,51,37
14116,10,54,36
14189,11,56,33
14339,12,58,33
14322,13,61,31
14329,14,61,29
14201,15,60,29
14041,16,60,31
14040,17,60,31
14115,18,60,29
14078,19,60,28
14246,20,59,26
14739,21,56,29
13923,22,53,29
12461,23,51,28
11146,24,50,29
10349,1,49,28
9923,2,48,27
9730,3,46,27
9737,4,45,27
10066,5,44,27
11009,6,42,28
12736,7,42,28
13786,8,46,29
14036,9,50,30
14118,10,54,30
14232,11,57,30
14252,12,59,29
14190,13,61,27
14237,14,63,27
14155,15,64,26
14047,16,65,29
14023,17,64,29
14055,18,63,29
13990,19,63,28
14152,20,61,29
14690,21,59,28
13866,22,57,29
12421,23,54,32
11096,24,52,32
10262,1,51,33
9820,2,48,34
9626,3,48,35
9606,4,47,34
9891,5,47,34
10831,6,47,34
12530,7,46,35
13678,8,48,36
14065,9,52,36
14320,10,55,37
14558,11,57,37
14637,12,57,38
14553,13,58,40
