,SYSLoad,PkLoad,PkLoadPoint,Year,Month,Date,WeekDay,Hour,MeanDry,MeanDew,DryBulb,DewPnt,Date.1
4759,20456,26884,14,2013,7,18,5,8,83 ,70 ,79,71,2013/7/18
4760,22267,26884,14,2013,7,18,5,9,83 ,70 ,82,71,2013/7/18
4761,23736,26884,14,2013,7,18,5,10,83 ,70 ,85,72,2013/7/18
4762,25008,26884,14,2013,7,18,5,11,83 ,70 ,87,71,2013/7/18
4763,25861,26884,14,2013,7,18,5,12,83 ,70 ,87,70,2013/7/18
4764,26356,26884,14,2013,7,18,5,13,83 ,70 ,88,70,2013/7/18
4765,26761,26884,14,2013,7,18,5,14,83 ,70 ,89,69,2013/7/18
4766,26884,26884,14,2013,7,18,5,15,83 ,70 ,88,69,2013/7/18
4767,26853,26884,14,2013,7,18,5,16,83 ,70 ,89,69,2013/7/18
4768,26697,26884,14,2013,7,18,5,17,83 ,70 ,88,68,2013/7/18
4769,26320,26884,14,2013,7,18,5,18,83 ,70 ,88,68,2013/7/18
4770,25629,26884,14,2013,7,18,5,19,83 ,70 ,86,70,2013/7/18
4771,24893,26884,14,2013,7,18,5,20,83 ,70 ,84,70,2013/7/18
4772,24595,26884,14,2013,7,18,5,21,83 ,70 ,82,71,2013/7/18
4773,23672,26884,14,2013,7,18,5,22,83 ,70 ,80,71,2013/7/18
4774,21719,26884,14,2013,7,18,5,23,83 ,70 ,81,72,2013/7/18
4775,19677,26884,14,2013,7,18,5,24,83 ,70 ,80,72,2013/7/18
4776,18039,27379,16,2013,7,19,6,1,85 ,72 ,79,72,2013/7/19
4777,17080,27379,16,2013,7,19,6,2,85 ,72 ,78,72,2013/7/19
4778,16481,27379,16,2013,7,19,6,3,85 ,72 ,77,72,2013/7/19
4779,16160,27379,16,2013,7,19,6,4,85 ,72 ,77,72,2013/7/19
4780,16254,27379,16,2013,7,19,6,5,85 ,72 ,76,72,2013/7/19
4781,16856,27379,16,2013,7,19,6,6,85 ,72 ,76,72,2013/7/19
4782,18384,27379,16,2013,7,19,6,7,85 ,72 ,76,72,2013/7/19
4783,20494,27379,16,2013,7,19,6,8,85 ,72 ,78,72,2013/7/19
4784,22392,27379,16,2013,7,19,6,9,85 ,72 ,81,72,2013/7/19
4785,24033,27379,16,2013,7,19,6,10,85 ,72 ,84,72,2013/7/19
4786,25449,27379,16,2013,7,19,6,11,85 ,72 ,88,72,2013/7/19
4787,26475,27379,16,2013,7,19,6,12,85 ,72 ,90,72,2013/7/19
4788,27035,27379,16,2013,7,19,6,13,85 ,72 ,93,70,2013/7/19
4789,27364,27379,16,2013,7,19,6,14,85 ,72 ,94,70,2013/7/19
4790,27370,27379,16,2013,7,19,6,15,85 ,72 ,95,70,2013/7/19
4791,27374,27379,16,2013,7,19,6,16,85 ,72 ,95,70,2013/7/19
4792,27379,27379,16,2013,7,19,6,17,85 ,72 ,95,72,2013/7/19
4793,27088,27379,16,2013,7,19,6,18,85 ,72 ,94,72,2013/7/19
4794,26323,27379,16,2013,7,19,6,19,85 ,72 ,92,73,2013/7/19
4795,25504,27379,16,2013,7,19,6,20,85 ,72 ,90,73,2013/7/19
4796,25174,27379,16,2013,7,19,6,21,85 ,72 ,88,74,2013/7/19
4797,24476,27379,16,2013,7,19,6,22,85 ,72 ,86,74,2013/7/19
4798,22755,27379,16,2013,7,19,6,23,85 ,72 ,85,73,2013/7/19
4799,20841,27379,16,2013,7,19,6,24,85 ,72 ,84,74,2013/7/19
4800,19184,24668,14,2013,7,20,7,1,83 ,70 ,83,73,2013/7/20
4801,18102,24668,14,2013,7,20,7,2,83 ,70 ,82,73,2013/7/20
4802,17356,24668,14,2013,7,20,7,3,83 ,70 ,81,73,2013/7/20
4803,16879,24668,14,2013,7,20,7,4,83 ,70 ,80,72,2013/7/20
4804,16593,24668,14,2013,7,20,7,5,83 ,70 ,79,72,2013/7/20
4805,16511,24668,14,2013,7,20,7,6,83 ,70 ,78,72,2013/7/20
4806,17125,24668,14,2013,7,20,7,7,83 ,70 ,78,72,2013/7/20
4807,18561,24668,14,2013,7,20,7,8,83 ,70 ,79,72,2013/7/20
4808,20176,24668,14,2013,7,20,7,9,83 ,70 ,81,72,2013/7/20
4809,21681,24668,14,2013,7,20,7,10,83 ,70 ,83,72,2013/7/20
4810,22982,24668,14,2013,7,20,7,11,83 ,70 ,85,72,2013/7/20
4811,23861,24668,14,2013,7,20,7,12,83 ,70 ,86,72,2013/7/20
4812,24385,24668,14,2013,7,20,7,13,83 ,70 ,87,72,2013/7/20
4813,24656,24668,14,2013,7,20,7,14,83 ,70 ,89,71,2013/7/20
4814,24668,24668,14,2013,7,20,7,15,83 ,70 ,91,69,2013/7/20
4815,24354,24668,14,2013,7,20,7,16,83 ,70 ,88,69,2013/7/20
4816,23791,24668,14,2013,7,20,7,17,83 ,70 ,87,69,2013/7/20
4817,23562,24668,14,2013,7,20,7,18,83 ,70 ,87,69,2013/7/20
4818,23026,24668,14,2013,7,20,7,19,83 ,70 ,86,69,2013/7/20
4819,22312,24668,14,2013,7,20,7,20,83 ,70 ,85,69,2013/7/20
4820,21938,24668,14,2013,7,20,7,21,83 ,70 ,81,69,2013/7/20
4821,21094,24668,14,2013,7,20,7,22,83 ,70 ,79,67,2013/7/20
4822,19417,24668,14,2013,7,20,7,23,83 ,70 ,77,65,2013/7/20
4823,17614,24668,14,2013,7,20,7,24,83 ,70 ,75,65,2013/7/20
4824,16094,20085,17,2013,7,21,1,1,75 ,62 ,73,63,2013/7/21
4825,15082,20085,17,2013,7,21,1,2,75 ,62 ,73,62,2013/7/21
4826,14377,20085,17,2013,7,21,1,3,75 ,62 ,72,62,2013/7/21
4827,13885,20085,17,2013,7,21,1,4,75 ,62 ,71,61,2013/7/21
4828,13602,20085,17,2013,7,21,1,5,75 ,62 ,71,60,2013/7/21
4829,13443,20085,17,2013,7,21,1,6,75 ,62 ,69,60,2013/7/21
4830,13662,20085,17,2013,7,21,1,7,75 ,62 ,69,60,2013/7/21
4831,14572,20085,17,2013,7,21,1,8,75 ,62 ,70,62,2013/7/21
4832,15796,20085,17,2013,7,21,1,9,75 ,62 ,73,62,2013/7/21
4833,16931,20085,17,2013,7,21,1,10,75 ,62 ,74,62,2013/7/21
4834,17843,20085,17,2013,7,21,1,11,75 ,62 ,75,62,2013/7/21
4835,18515,20085,17,2013,7,21,1,12,75 ,62 ,77,62,2013/7/21
4836,19002,20085,17,2013,7,21,1,13,75 ,62 ,78,61,2013/7/21
4837,19249,20085,17,2013,7,21,1,14,75 ,62 ,78,61,2013/7/21
4838,19399,20085,17,2013,7,21,1,15,75 ,62 ,80,60,2013/7/21
4839,19635,20085,17,2013,7,21,1,16,75 ,62 ,80,60,2013/7/21
4840,19929,20085,17,2013,7,21,1,17,75 ,62 ,80,61,2013/7/21
4841,20085,20085,17,2013,7,21,1,18,75 ,62 ,79,62,2013/7/21
4842,19815,20085,17,2013,7,21,1,19,75 ,62 ,79,62,2013/7/21
4843,19248,20085,17,2013,7,21,1,20,75 ,62 ,78,63,2013/7/21
4844,19224,20085,17,2013,7,21,1,21,75 ,62 ,75,65,2013/7/21
4845,18701,20085,17,2013,7,21,1,22,75 ,62 ,74,65,2013/7/21
4846,17245,20085,17,2013,7,21,1,23,75 ,62 ,73,66,2013/7/21
4847,15692,20085,17,2013,7,21,1,24,75 ,62 ,72,66,2013/7/21
4848,14487,21931,14,2013,7,22,2,1,73 ,66 ,71,66,2013/7/22
4849,13739,21931,14,2013,7,22,2,2,73 ,66 ,70,66,2013/7/22
4850,13288,21931,14,2013,7,22,2,3,73 ,66 ,69,65,2013/7/22
4851,13097,21931,14,2013,7,22,2,4,73 ,66 ,68,66,2013/7/22
4852,13288,21931,14,2013,7,22,2,5,73 ,66 ,68,65,2013/7/22
4853,13956,21931,14,2013,7,22,2,6,73 ,66 ,67,65,2013/7/22
4854,15374,21931,14,2013,7,22,2,7,73 ,66 ,67,65,2013/7/22
4855,17018,21931,14,2013,7,22,2,8,73 ,66 ,68,65,2013/7/22
4856,18207,21931,14,2013,7,22,2,9,73 ,66 ,70,66,2013/7/22
4857,19084,21931,14,2013,7,22,2,10,73 ,66 ,71,66,2013/7/22
4858,19937,21931,14,2013,7,22,2,11,73 ,66 ,73,66,2013/7/22
4859,20647,21931,14,2013,7,22,2,12,73 ,66 ,76,66,2013/7/22
4860,21171,21931,14,2013,7,22,2,13,73 ,66 ,77,66,2013/7/22
4861,21733,21931,14,2013,7,22,2,14,73 ,66 ,78,66,2013/7/22
4862,21931,21931,14,2013,7,22,2,15,73 ,66 ,80,65,2013/7/22
4863,21857,21931,14,2013,7,22,2,16,73 ,66 ,79,66,2013/7/22
4864,21667,21931,14,2013,7,22,2,17,73 ,66 ,78,67,2013/7/22
4865,21363,21931,14,2013,7,22,2,18,73 ,66 ,78,68,2013/7/22
4866,20852,21931,14,2013,7,22,2,19,73 ,66 ,76,68,2013/7/22
4867,20354,21931,14,2013,7,22,2,20,73 ,66 ,75,68,2013/7/22
4868,20284,21931,14,2013,7,22,2,21,73 ,66 ,73,67,2013/7/22
4869,19390,21931,14,2013,7,22,2,22,73 ,66 ,72,67,2013/7/22
4870,17688,21931,14,2013,7,22,2,23,73 ,66 ,72,68,2013/7/22
4871,16052,21931,14,2013,7,22,2,24,73 ,66 ,71,68,2013/7/22
4872,14841,22277,15,2013,7,23,3,1,73 ,70 ,70,68,2013/7/23
4873,14144,22277,15,2013,7,23,3,2,73 ,70 ,70,68,2013/7/23
4874,13724,22277,15,2013,7,23,3,3,73 ,70 ,70,68,2013/7/23
4875,13567,22277,15,2013,7,23,3,4,73 ,70 ,70,69,2013/7/23
4876,13770,22277,15,2013,7,23,3,5,73 ,70 ,69,69,2013/7/23
4877,14559,22277,15,2013,7,23,3,6,73 ,70 ,70,69,2013/7/23
4878,16004,22277,15,2013,7,23,3,7,73 ,70 ,70,69,2013/7/23
4879,17520,22277,15,2013,7,23,3,8,73 ,70 ,70,69,2013/7/23
4880,18521,22277,15,2013,7,23,3,9,73 ,70 ,70,69,2013/7/23
4881,19323,22277,15,2013,7,23,3,10,73 ,70 ,71,70,2013/7/23
4882,20182,22277,15,2013,7,23,3,11,73 ,70 ,72,70,2013/7/23
4883,20922,22277,15,2013,7,23,3,12,73 ,70 ,75,71,2013/7/23
4884,21389,22277,15,2013,7,23,3,13,73 ,70 ,76,70,2013/7/23
4885,21763,22277,15,2013,7,23,3,14,73 ,70 ,76,71,2013/7/23
4886,22092,22277,15,2013,7,23,3,15,73 ,70 ,78,71,2013/7/23
4887,22277,22277,15,2013,7,23,3,16,73 ,70 ,81,70,2013/7/23
4888,22065,22277,15,2013,7,23,3,17,73 ,70 ,77,69,2013/7/23
4889,21609,22277,15,2013,7,23,3,18,73 ,70 ,76,70,2013/7/23
4890,21116,22277,15,2013,7,23,3,19,73 ,70 ,75,70,2013/7/23
4891,20565,22277,15,2013,7,23,3,20,73 ,70 ,76,70,2013/7/23
4892,20371,22277,15,2013,7,23,3,21,73 ,70 ,75,71,2013/7/23
4893,19609,22277,15,2013,7,23,3,22,73 ,70 ,73,71,2013/7/23
4894,17983,22277,15,2013,7,23,3,23,73 ,70 ,72,70,2013/7/23
4895,16268,22277,15,2013,7,23,3,24,73 ,70 ,72,70,2013/7/23
4896,14982,22387,14,2013,7,24,4,1,75 ,64 ,71,69,2013/7/24
4897,14207,22387,14,2013,7,24,4,2,75 ,64 ,71,69,2013/7/24
4898,13745,22387,14,2013,7,24,4,3,75 ,64 ,71,70,2013/7/24
4899,13517,22387,14,2013,7,24,4,4,75 ,64 ,71,69,2013/7/24
4900,13663,22387,14,2013,7,24,4,5,75 ,64 ,71,69,2013/7/24
4901,14329,22387,14,2013,7,24,4,6,75 ,64 ,70,68,2013/7/24
4902,15818,22387,14,2013,7,24,4,7,75 ,64 ,70,68,2013/7/24
4903,17663,22387,14,2013,7,24,4,8,75 ,64 ,72,69,2013/7/24
4904,19072,22387,14,2013,7,24,4,9,75 ,64 ,75,68,2013/7/24
4905,20209,22387,14,2013,7,24,4,10,75 ,64 ,77,68,2013/7/24
4906,21232,22387,14,2013,7,24,4,11,75 ,64 ,79,66,2013/7/24
4907,21908,22387,14,2013,7,24,4,12,75 ,64 ,80,65,2013/7/24
4908,22225,22387,14,2013,7,24,4,13,75 ,64 ,81,65,2013/7/24
4909,22368,22387,14,2013,7,24,4,14,75 ,64 ,81,64,2013/7/24
4910,22387,22387,14,2013,7,24,4,15,75 ,64 ,81,63,2013/7/24
4911,22190,22387,14,2013,7,24,4,16,75 ,64 ,80,62,2013/7/24
4912,21980,22387,14,2013,7,24,4,17,75 ,64 ,80,61,2013/7/24
4913,21756,22387,14,2013,7,24,4,18,75 ,64 ,80,61,2013/7/24
4914,20962,22387,14,2013,7,24,4,19,75 ,64 ,79,59,2013/7/24
4915,20060,22387,14,2013,7,24,4,20,75 ,64 ,77,58,2013/7/24
4916,19645,22387,14,2013,7,24,4,21,75 ,64 ,74,58,2013/7/24
4917,18736,22387,14,2013,7,24,4,22,75 ,64 ,71,57,2013/7/24
4918,16855,22387,14,2013,7,24,4,23,75 ,64 ,68,56,2013/7/24
4919,14927,22387,14,2013,7,24,4,24,75 ,64 ,67,54,2013/7/24
4920,13499,16437,11,2013,7,25,5,1,61 ,53 ,65,53,2013/7/25
4921,12605,16437,11,2013,7,25,5,2,61 ,53 ,63,51,2013/7/25
4922,12029,16437,11,2013,7,25,5,3,61 ,53 ,61,50,2013/7/25
4923,11734,16437,11,2013,7,25,5,4,61 ,53 ,60,48,2013/7/25
4924,11818,16437,11,2013,7,25,5,5,61 ,53 ,60,48,2013/7/25
4925,12412,16437,11,2013,7,25,5,6,61 ,53 ,59,48,2013/7/25
4926,13529,16437,11,2013,7,25,5,7,61 ,53 ,58,48,2013/7/25
4927,14767,16437,11,2013,7,25,5,8,61 ,53 ,59,49,2013/7/25
4928,15481,16437,11,2013,7,25,5,9,61 ,53 ,59,49,2013/7/25
4929,15909,16437,11,2013,7,25,5,10,61 ,53 ,60,50,2013/7/25
4930,16275,16437,11,2013,7,25,5,11,61 ,53 ,61,50,2013/7/25
4931,16437,16437,11,2013,7,25,5,12,61 ,53 ,62,51,2013/7/25
4932,16409,16437,11,2013,7,25,5,13,61 ,53 ,63,52,2013/7/25
4933,16404,16437,11,2013,7,25,5,14,61 ,53 ,63,53,2013/7/25
4934,16265,16437,11,2013,7,25,5,15,61 ,53 ,63,55,2013/7/25
4935,16084,16437,11,2013,7,25,5,16,61 ,53 ,64,55,2013/7/25
4936,16021,16437,11,2013,7,25,5,17,61 ,53 ,63,56,2013/7/25
4937,16024,16437,11,2013,7,25,5,18,61 ,53 ,63,56,2013/7/25
4938,15845,16437,11,2013,7,25,5,19,61 ,53 ,63,56,2013/7/25
4939,15691,16437,11,2013,7,25,5,20,61 ,53 ,62,57,2013/7/25
4940,15722,16437,11,2013,7,25,5,21,61 ,53 ,61,57,2013/7/25
4941,15023,16437,11,2013,7,25,5,22,61 ,53 ,61,57,2013/7/25
4942,13756,16437,11,2013,7,25,5,23,61 ,53 ,61,57,2013/7/25
4943,12507,16437,11,2013,7,25,5,24,61 ,53 ,61,57,2013/7/25
4944,11612,16860,13,2013,7,26,6,1,66 ,61 ,61,58,2013/7/26
4945,11085,16860,13,2013,7,26,6,2,66 ,61 ,61,58,2013/7/26
4946,10795,16860,13,2013,7,26,6,3,66 ,61 ,61,59,2013/7/26
4947,10718,16860,13,2013,7,26,6,4,66 ,61 ,61,59,2013/7/26
4948,10945,16860,13,2013,7,26,6,5,66 ,61 ,61,59,2013/7/26
4949,11694,16860,13,2013,7,26,6,6,66 ,61 ,61,59,2013/7/26
4950,12949,16860,13,2013,7,26,6,7,66 ,61 ,61,59,2013/7/26
4951,14389,16860,13,2013,7,26,6,8,66 ,61 ,61,59,2013/7/26
4952,15347,16860,13,2013,7,26,6,9,66 ,61 ,62,60,2013/7/26
4953,15986,16860,13,2013,7,26,6,10,66 ,61 ,62,60,2013/7/26
4954,16448,16860,13,2013,7,26,6,11,66 ,61 ,64,60,2013/7/26
4955,16709,16860,13,2013,7,26,6,12,66 ,61 ,65,61,2013/7/26
4956,16762,16860,13,2013,7,26,6,13,66 ,61 ,67,62,2013/7/26
4957,16860,16860,13,2013,7,26,6,14,66 ,61 ,69,62,2013/7/26
4958,16807,16860,13,2013,7,26,6,15,66 ,61 ,71,62,2013/7/26
4959,16679,16860,13,2013,7,26,6,16,66 ,61 ,72,62,2013/7/26
4960,16677,16860,13,2013,7,26,6,17,66 ,61 ,72,62,2013/7/26
4961,16662,16860,13,2013,7,26,6,18,66 ,61 ,72,61,2013/7/26
4962,16438,16860,13,2013,7,26,6,19,66 ,61 ,71,62,2013/7/26
4963,16173,16860,13,2013,7,26,6,20,66 ,61 ,71,62,2013/7/26
4964,16146,16860,13,2013,7,26,6,21,66 ,61 ,70,62,2013/7/26
4965,15644,16860,13,2013,7,26,6,22,66 ,61 ,69,62,2013/7/26
4966,14462,16860,13,2013,7,26,6,23,66 ,61 ,67,61,2013/7/26
4967,13145,16860,13,2013,7,26,6,24,66 ,61 ,66,61,2013/7/26
4968,12118,17917,17,2013,7,27,7,1,71 ,61 ,65,61,2013/7/27
4969,11452,17917,17,2013,7,27,7,2,71 ,61 ,65,61,2013/7/27
4970,11027,17917,17,2013,7,27,7,3,71 ,61 ,64,60,2013/7/27
4971,10806,17917,17,2013,7,27,7,4,71 ,61 ,63,60,2013/7/27
4972,10783,17917,17,2013,7,27,7,5,71 ,61 ,62,59,2013/7/27
4973,10943,17917,17,2013,7,27,7,6,71 ,61 ,62,59,2013/7/27
4974,11477,17917,17,2013,7,27,7,7,71 ,61 ,60,59,2013/7/27
4975,12645,17917,17,2013,7,27,7,8,71 ,61 ,63,60,2013/7/27
4976,13974,17917,17,2013,7,27,7,9,71 ,61 ,65,62,2013/7/27
4977,15166,17917,17,2013,7,27,7,10,71 ,61 ,68,62,2013/7/27
4978,16101,17917,17,2013,7,27,7,11,71 ,61 ,71,63,2013/7/27
4979,16738,17917,17,2013,7,27,7,12,71 ,61 ,75,63,2013/7/27
4980,17128,17917,17,2013,7,27,7,13,71 ,61 ,78,63,2013/7/27
4981,17310,17917,17,2013,7,27,7,14,71 ,61 ,80,61,2013/7/27
4982,17490,17917,17,2013,7,27,7,15,71 ,61 ,81,59,2013/7/27
4983,17691,17917,17,2013,7,27,7,16,71 ,61 ,81,60,2013/7/27
4984,17855,17917,17,2013,7,27,7,17,71 ,61 ,80,61,2013/7/27
4985,17917,17917,17,2013,7,27,7,18,71 ,61 ,80,61,2013/7/27
4986,17583,17917,17,2013,7,27,7,19,71 ,61 ,79,61,2013/7/27
4987,17069,17917,17,2013,7,27,7,20,71 ,61 ,76,62,2013/7/27
4988,17080,17917,17,2013,7,27,7,21,71 ,61 ,74,62,2013/7/27
4989,16613,17917,17,2013,7,27,7,22,71 ,61 ,72,63,2013/7/27
4990,15427,17917,17,2013,7,27,7,23,71 ,61 ,70,63,2013/7/27
4991,14112,17917,17,2013,7,27,7,24,71 ,61 ,68,63,2013/7/27
4992,13019,17822,15,2013,7,28,1,1,71 ,64 ,67,63,2013/7/28
4993,12336,17822,15,2013,7,28,1,2,71 ,64 ,66,63,2013/7/28
4994,11873,17822,15,2013,7,28,1,3,71 ,64 ,66,64,2013/7/28
4995,11630,17822,15,2013,7,28,1,4,71 ,64 ,65,63,2013/7/28
4996,11540,17822,15,2013,7,28,1,5,71 ,64 ,64,63,2013/7/28
4997,11607,17822,15,2013,7,28,1,6,71 ,64 ,65,63,2013/7/28
4998,11833,17822,15,2013,7,28,1,7,71 ,64 ,65,63,2013/7/28
4999,12592,17822,15,2013,7,28,1,8,71 ,64 ,67,64,2013/7/28
5000,13741,17822,15,2013,7,28,1,9,71 ,64 ,68,65,2013/7/28
5001,14861,17822,15,2013,7,28,1,10,71 ,64 ,69,64,2013/7/28
5002,15823,17822,15,2013,7,28,1,11,71 ,64 ,73,65,2013/7/28
5003,16650,17822,15,2013,7,28,1,12,71 ,64 ,73,65,2013/7/28
5004,17264,17822,15,2013,7,28,1,13,71 ,64 ,76,64,2013/7/28
5005,17601,17822,15,2013,7,28,1,14,71 ,64 ,76,65,2013/7/28
5006,17767,17822,15,2013,7,28,1,15,71 ,64 ,77,65,2013/7/28
5007,17822,17822,15,2013,7,28,1,16,71 ,64 ,76,66,2013/7/28
5008,17818,17822,15,2013,7,28,1,17,71 ,64 ,76,65,2013/7/28
5009,17816,17822,15,2013,7,28,1,18,71 ,64 ,75,65,2013/7/28
5010,17624,17822,15,2013,7,28,1,19,71 ,64 ,74,65,2013/7/28
5011,17464,17822,15,2013,7,28,1,20,71 ,64 ,73,65,2013/7/28
5012,17527,17822,15,2013,7,28,1,21,71 ,64 ,72,66,2013/7/28
5013,16822,17822,15,2013,7,28,1,22,71 ,64 ,70,65,2013/7/28
5014,15500,17822,15,2013,7,28,1,23,71 ,64 ,70,66,2013/7/28
5015,14158,17822,15,2013,7,28,1,24,71 ,64 ,69,65,2013/7/28
5016,13191,21717,15,2013,7,29,2,1,73 ,64 ,69,65,2013/7/29
5017,12589,21717,15,2013,7,29,2,2,73 ,64 ,68,65,2013/7/29
5018,12254,21717,15,2013,7,29,2,3,73 ,64 ,67,65,2013/7/29
5019,12162,21717,15,2013,7,29,2,4,73 ,64 ,67,65,2013/7/29
5020,12424,21717,15,2013,7,29,2,5,73 ,64 ,67,66,2013/7/29
5021,13219,21717,15,2013,7,29,2,6,73 ,64 ,67,66,2013/7/29
5022,14635,21717,15,2013,7,29,2,7,73 ,64 ,67,66,2013/7/29
5023,16279,21717,15,2013,7,29,2,8,73 ,64 ,68,66,2013/7/29
5024,17508,21717,15,2013,7,29,2,9,73 ,64 ,69,67,2013/7/29
5025,18479,21717,15,2013,7,29,2,10,73 ,64 ,72,67,2013/7/29
5026,19389,21717,15,2013,7,29,2,11,73 ,64 ,73,66,2013/7/29
5027,20181,21717,15,2013,7,29,2,12,73 ,64 ,76,66,2013/7/29
5028,20702,21717,15,2013,7,29,2,13,73 ,64 ,78,65,2013/7/29
5029,21139,21717,15,2013,7,29,2,14,73 ,64 ,78,65,2013/7/29
5030,21482,21717,15,2013,7,29,2,15,73 ,64 ,79,66,2013/7/29
5031,21717,21717,15,2013,7,29,2,16,73 ,64 ,80,63,2013/7/29
5032,21678,21717,15,2013,7,29,2,17,73 ,64 ,81,63,2013/7/29
5033,21444,21717,15,2013,7,29,2,18,73 ,64 ,80,63,2013/7/29
5034,20939,21717,15,2013,7,29,2,19,73 ,64 ,79,65,2013/7/29
5035,20173,21717,15,2013,7,29,2,20,73 ,64 ,78,63,2013/7/29
5036,19805,21717,15,2013,7,29,2,21,73 ,64 ,75,61,2013/7/29
5037,18819,21717,15,2013,7,29,2,22,73 ,64 ,73,60,2013/7/29
5038,16989,21717,15,2013,7,29,2,23,73 ,64 ,71,61,2013/7/29
5039,15165,21717,15,2013,7,29,2,24,73 ,64 ,69,62,2013/7/29
5040,13822,19973,16,2013,7,30,3,1,72 ,57 ,69,61,2013/7/30
5041,12976,19973,16,2013,7,30,3,2,72 ,57 ,67,60,2013/7/30
5042,12458,19973,16,2013,7,30,3,3,72 ,57 ,66,59,2013/7/30
5043,12153,19973,16,2013,7,30,3,4,72 ,57 ,65,59,2013/7/30
5044,12194,19973,16,2013,7,30,3,5,72 ,57 ,64,57,2013/7/30
5045,12743,19973,16,2013,7,30,3,6,72 ,57 ,64,56,2013/7/30
5046,13907,19973,16,2013,7,30,3,7,72 ,57 ,62,56,2013/7/30
5047,15522,19973,16,2013,7,30,3,8,72 ,57 ,65,56,2013/7/30
5048,16678,19973,16,2013,7,30,3,9,72 ,57 ,68,56,2013/7/30
5049,17548,19973,16,2013,7,30,3,10,72 ,57 ,70,56,2013/7/30
5050,18290,19973,16,2013,7,30,3,11,72 ,57 ,73,56,2013/7/30
5051,18799,19973,16,2013,7,30,3,12,72 ,57 ,75,57,2013/7/30
5052,19138,19973,16,2013,7,30,3,13,72 ,57 ,76,56,2013/7/30
5053,19497,19973,16,2013,7,30,3,14,72 ,57 ,78,56,2013/7/30
5054,19722,19973,16,2013,7,30,3,15,72 ,57 ,79,55,2013/7/30
5055,19860,19973,16,2013,7,30,3,16,72 ,57 ,80,55,2013/7/30
5056,19973,19973,16,2013,7,30,3,17,72 ,57 ,80,53,2013/7/30
5057,19848,19973,16,2013,7,30,3,18,72 ,57 ,79,54,2013/7/30
5058,19348,19973,16,2013,7,30,3,19,72 ,57 ,77,55,2013/7/30
5059,18645,19973,16,2013,7,30,3,20,72 ,57 ,76,56,2013/7/30
5060,18514,19973,16,2013,7,30,3,21,72 ,57 ,73,57,2013/7/30
5061,17677,19973,16,2013,7,30,3,22,72 ,57 ,71,58,2013/7/30
5062,16002,19973,16,2013,7,30,3,23,72 ,57 ,70,57,2013/7/30
5063,14328,19973,16,2013,7,30,3,24,72 ,57 ,69,57,2013/7/30
5064,13092,19978,16,2013,7,31,4,1,71 ,57 ,67,57,2013/7/31
5065,12331,19978,16,2013,7,31,4,2,71 ,57 ,66,57,2013/7/31
5066,11861,19978,16,2013,7,31,4,3,71 ,57 ,64,57,2013/7/31
5067,11651,19978,16,2013,7,31,4,4,71 ,57 ,64,57,2013/7/31
5068,11773,19978,16,2013,7,31,4,5,71 ,57 ,63,56,2013/7/31
5069,12370,19978,16,2013,7,31,4,6,71 ,57 ,62,56,2013/7/31
5070,13656,19978,16,2013,7,31,4,7,71 ,57 ,61,56,2013/7/31
5071,15305,19978,16,2013,7,31,4,8,71 ,57 ,64,57,2013/7/31
5072,16523,19978,16,2013,7,31,4,9,71 ,57 ,69,57,2013/7/31
5073,17416,19978,16,2013,7,31,4,10,71 ,57 ,71,57,2013/7/31
5074,18191,19978,16,2013,7,31,4,11,71 ,57 ,74,57,2013/7/31
5075,18786,19978,16,2013,7,31,4,12,71 ,57 ,76,56,2013/7/31
5076,19155,19978,16,2013,7,31,4,13,71 ,57 ,76,56,2013/7/31
5077,19525,19978,16,2013,7,31,4,14,71 ,57 ,77,56,2013/7/31
5078,19775,19978,16,2013,7,31,4,15,71 ,57 ,78,57,2013/7/31
5079,19897,19978,16,2013,7,31,4,16,71 ,57 ,79,55,2013/7/31
5080,19978,19978,16,2013,7,31,4,17,71 ,57 ,78,56,2013/7/31
5081,19797,19978,16,2013,7,31,4,18,71 ,57 ,78,56,2013/7/31
5082,19181,19978,16,2013,7,31,4,19,71 ,57 ,77,58,2013/7/31
5083,18594,19978,16,2013,7,31,4,20,71 ,57 ,76,59,2013/7/31
5084,18639,19978,16,2013,7,31,4,21,71 ,57 ,73,60,2013/7/31
5085,17855,19978,16,2013,7,31,4,22,71 ,57 ,71,61,2013/7/31
5086,16211,19978,16,2013,7,31,4,23,71 ,57 ,70,61,2013/7/31
5087,14569,19978,16,2013,7,31,4,24,71 ,57 ,68,61,2013/7/31
5088,13349,19607,13,2013,8,1,5,1,69 ,62 ,67,61,2013/8/1
5089,12566,19607,13,2013,8,1,5,2,69 ,62 ,66,61,2013/8/1
5090,12095,19607,13,2013,8,1,5,3,69 ,62 ,65,61,2013/8/1
5091,11859,19607,13,2013,8,1,5,4,69 ,62 ,65,61,2013/8/1
5092,11990,19607,13,2013,8,1,5,5,69 ,62 ,64,60,2013/8/1
5093,12665,19607,13,2013,8,1,5,6,69 ,62 ,63,59,2013/8/1
5094,13963,19607,13,2013,8,1,5,7,69 ,62 ,62,59,2013/8/1
5095,15592,19607,13,2013,8,1,5,8,69 ,62 ,64,61,2013/8/1
5096,16921,19607,13,2013,8,1,5,9,69 ,62 ,68,63,2013/8/1
5097,17928,19607,13,2013,8,1,5,10,69 ,62 ,71,64,2013/8/1
