SYSLoad,PkLoad,PkLoadPoint,Year,Month,Date,WeekDay,Hour,MeanDry,MeanDew,DryBulb,DewPnt,Date
16646,,,2013,10,29,3,20,,,40,24,2013/10/29
16052,,,2013,10,29,3,21,,,38,24,2013/10/29
14953,,,2013,10,29,3,22,,,37,24,2013/10/29
13471,,,2013,10,29,3,23,,,37,24,2013/10/29
12205,,,2013,10,29,3,24,,,35,25,2013/10/29
11385,,,2013,10,30,4,1,,,35,24,2013/10/30
10940,,,2013,10,30,4,2,,,35,27,2013/10/30
10719,,,2013,10,30,4,3,,,34,28,2013/10/30
10676,,,2013,10,30,4,4,,,35,28,2013/10/30
10970,,,2013,10,30,4,5,,,36,27,2013/10/30
12091,,,2013,10,30,4,6,,,36,27,2013/10/30
14253,,,2013,10,30,4,7,,,37,28,2013/10/30
15491,,,2013,10,30,4,8,,,37,28,2013/10/30
15619,,,2013,10,30,4,9,,,38,29,2013/10/30
15697,,,2013,10,30,4,10,,,39,30,2013/10/30
15793,,,2013,10,30,4,11,,,40,31,2013/10/30
15726,,,2013,10,30,4,12,,,42,33,2013/10/30
15491,,,2013,10,30,4,13,,,44,33,2013/10/30
15297,,,2013,10,30,4,14,,,46,35,2013/10/30
15018,,,2013,10,30,4,15,,,48,36,2013/10/30
14856,,,2013,10,30,4,16,,,50,37,2013/10/30
15049,,,2013,10,30,4,17,,,52,39,2013/10/30
15794,,,2013,10,30,4,18,,,52,39,2013/10/30
16735,,,2013,10,30,4,19,,,49,38,2013/10/30
16524,,,2013,10,30,4,20,,,46,39,2013/10/30
15870,,,2013,10,30,4,21,,,44,39,2013/10/30
14823,,,2013,10,30,4,22,,,43,38,2013/10/30
13536,,,2013,10,30,4,23,,,41,38,2013/10/30
12353,,,2013,10,30,4,24,,,41,37,2013/10/30
11381,,,2013,10,31,5,1,,,39,37,2013/10/31
10810,,,2013,10,31,5,2,,,39,37,2013/10/31
10555,,,2013,10,31,5,3,,,38,36,2013/10/31
10517,,,2013,10,31,5,4,,,38,36,2013/10/31
10829,,,2013,10,31,5,5,,,38,36,2013/10/31
11914,,,2013,10,31,5,6,,,38,36,2013/10/31
14009,,,2013,10,31,5,7,,,38,37,2013/10/31
15203,,,2013,10,31,5,8,,,40,38,2013/10/31
15349,,,2013,10,31,5,9,,,41,39,2013/10/31
15429,,,2013,10,31,5,10,,,43,41,2013/10/31
15580,,,2013,10,31,5,11,,,45,42,2013/10/31
15581,,,2013,10,31,5,12,,,48,44,2013/10/31
15485,,,2013,10,31,5,13,,,50,46,2013/10/31
15499,,,2013,10,31,5,14,,,53,49,2013/10/31
15411,,,2013,10,31,5,15,,,54,49,2013/10/31
15461,,,2013,10,31,5,16,,,54,50,2013/10/31
15751,,,2013,10,31,5,17,,,54,51,2013/10/31
16125,,,2013,10,31,5,18,,,55,52,2013/10/31
16064,,,2013,10,31,5,19,,,56,53,2013/10/31
15637,,,2013,10,31,5,20,,,57,54,2013/10/31
15166,,,2013,10,31,5,21,,,60,56,2013/10/31
14210,,,2013,10,31,5,22,,,60,56,2013/10/31
12782,,,2013,10,31,5,23,,,60,56,2013/10/31
11581,,,2013,10,31,5,24,,,59,57,2013/10/31
10796,,,2013,11,1,6,1,,,59,57,2013/11/1
10363,,,2013,11,1,6,2,,,60,58,2013/11/1
10118,,,2013,11,1,6,3,,,61,58,2013/11/1
10014,,,2013,11,1,6,4,,,61,57,2013/11/1
10260,,,2013,11,1,6,5,,,61,58,2013/11/1
11214,,,2013,11,1,6,6,,,62,58,2013/11/1
13185,,,2013,11,1,6,7,,,62,58,2013/11/1
14573,,,2013,11,1,6,8,,,63,58,2013/11/1
14938,,,2013,11,1,6,9,,,65,59,2013/11/1
15228,,,2013,11,1,6,10,,,66,60,2013/11/1
15525,,,2013,11,1,6,11,,,66,60,2013/11/1
15537,,,2013,11,1,6,12,,,66,60,2013/11/1
15363,,,2013,11,1,6,13,,,65,58,2013/11/1
15180,,,2013,11,1,6,14,,,63,56,2013/11/1
14926,,,2013,11,1,6,15,,,64,55,2013/11/1
14694,,,2013,11,1,6,16,,,65,54,2013/11/1
14658,,,2013,11,1,6,17,,,66,52,2013/11/1
15061,,,2013,11,1,6,18,,,65,52,2013/11/1
15707,,,2013,11,1,6,19,,,63,52,2013/11/1
15289,,,2013,11,1,6,20,,,61,52,2013/11/1
14620,,,2013,11,1,6,21,,,60,52,2013/11/1
13733,,,2013,11,1,6,22,,,59,52,2013/11/1
12633,,,2013,11,1,6,23,,,59,51,2013/11/1
11504,,,2013,11,1,6,24,,,58,51,2013/11/1
10597,,,2013,11,2,7,1,,,55,45,2013/11/2
10046,,,2013,11,2,7,2,,,52,44,2013/11/2
9726,,,2013,11,2,7,3,,,50,42,2013/11/2
9543,,,2013,11,2,7,4,,,48,41,2013/11/2
9617,,,2013,11,2,7,5,,,46,41,2013/11/2
10009,,,2013,11,2,7,6,,,47,42,2013/11/2
10799,,,2013,11,2,7,7,,,47,42,2013/11/2
11695,,,2013,11,2,7,8,,,46,41,2013/11/2
12570,,,2013,11,2,7,9,,,50,43,2013/11/2
13150,,,2013,11,2,7,10,,,54,43,2013/11/2
13390,,,2013,11,2,7,11,,,58,42,2013/11/2
13392,,,2013,11,2,7,12,,,60,41,2013/11/2
13222,,,2013,11,2,7,13,,,62,40,2013/11/2
13033,,,2013,11,2,7,14,,,63,41,2013/11/2
12857,,,2013,11,2,7,15,,,64,40,2013/11/2
12815,,,2013,11,2,7,16,,,62,41,2013/11/2
13075,,,2013,11,2,7,17,,,60,41,2013/11/2
13858,,,2013,11,2,7,18,,,58,42,2013/11/2
14608,,,2013,11,2,7,19,,,56,42,2013/11/2
14231,,,2013,11,2,7,20,,,55,44,2013/11/2
13675,,,2013,11,2,7,21,,,52,43,2013/11/2
12987,,,2013,11,2,7,22,,,52,44,2013/11/2
12069,,,2013,11,2,7,23,,,51,43,2013/11/2
11122,,,2013,11,2,7,24,,,49,43,2013/11/2
10326,,,2013,11,3,1,1,,,48,41,2013/11/3
9703,,,2013,11,3,1,2,,,46,40,2013/11/3
9408,,,2013,11,3,1,3,,,45,38,2013/11/3
9395,,,2013,11,3,1,4,,,44,36,2013/11/3
9541,,,2013,11,3,1,5,,,42,34,2013/11/3
9991,,,2013,11,3,1,6,,,41,33,2013/11/3
10642,,,2013,11,3,1,7,,,41,33,2013/11/3
11611,,,2013,11,3,1,8,,,41,32,2013/11/3
12595,,,2013,11,3,1,9,,,40,32,2013/11/3
13201,,,2013,11,3,1,10,,,41,30,2013/11/3
13465,,,2013,11,3,1,11,,,41,29,2013/11/3
13560,,,2013,11,3,1,12,,,43,29,2013/11/3
13488,,,2013,11,3,1,13,,,43,28,2013/11/3
13308,,,2013,11,3,1,14,,,45,25,2013/11/3
13263,,,2013,11,3,1,15,,,45,23,2013/11/3
13563,,,2013,11,3,1,16,,,45,21,2013/11/3
14565,,,2013,11,3,1,17,,,43,19,2013/11/3
15935,,,2013,11,3,1,18,,,40,18,2013/11/3
15947,,,2013,11,3,1,19,,,39,16,2013/11/3
15420,,,2013,11,3,1,20,,,37,15,2013/11/3
14813,,,2013,11,3,1,21,,,36,14,2013/11/3
13674,,,2013,11,3,1,22,,,34,16,2013/11/3
12506,,,2013,11,3,1,23,,,33,16,2013/11/3
11433,,,2013,11,3,1,24,,,32,15,2013/11/3
10989,,,2013,11,4,2,1,,,31,15,2013/11/4
10710,,,2013,11,4,2,2,,,30,15,2013/11/4
10621,,,2013,11,4,2,3,,,29,15,2013/11/4
10710,,,2013,11,4,2,4,,,29,15,2013/11/4
11192,,,2013,11,4,2,5,,,28,15,2013/11/4
12523,,,2013,11,4,2,6,,,27,15,2013/11/4
14515,,,2013,11,4,2,7,,,27,15,2013/11/4
15480,,,2013,11,4,2,8,,,28,15,2013/11/4
15548,,,2013,11,4,2,9,,,31,16,2013/11/4
15535,,,2013,11,4,2,10,,,35,16,2013/11/4
15507,,,2013,11,4,2,11,,,37,16,2013/11/4
15396,,,2013,11,4,2,12,,,39,15,2013/11/4
15183,,,2013,11,4,2,13,,,40,15,2013/11/4
15060,,,2013,11,4,2,14,,,41,14,2013/11/4
14931,,,2013,11,4,2,15,,,42,15,2013/11/4
15098,,,2013,11,4,2,16,,,41,14,2013/11/4
16101,,,2013,11,4,2,17,,,40,14,2013/11/4
17555,,,2013,11,4,2,18,,,38,15,2013/11/4
17516,,,2013,11,4,2,19,,,35,16,2013/11/4
17063,,,2013,11,4,2,20,,,33,17,2013/11/4
16313,,,2013,11,4,2,21,,,32,19,2013/11/4
15122,,,2013,11,4,2,22,,,31,19,2013/11/4
13712,,,2013,11,4,2,23,,,31,20,2013/11/4
12521,,,2013,11,4,2,24,,,30,19,2013/11/4
11762,,,2013,11,5,3,1,,,29,20,2013/11/5
11399,,,2013,11,5,3,2,,,29,21,2013/11/5
11221,,,2013,11,5,3,3,,,29,20,2013/11/5
11239,,,2013,11,5,3,4,,,29,20,2013/11/5
11633,,,2013,11,5,3,5,,,29,21,2013/11/5
12833,,,2013,11,5,3,6,,,30,21,2013/11/5
14675,,,2013,11,5,3,7,,,30,20,2013/11/5
15545,,,2013,11,5,3,8,,,30,20,2013/11/5
15612,,,2013,11,5,3,9,,,33,22,2013/11/5
15484,,,2013,11,5,3,10,,,37,23,2013/11/5
15387,,,2013,11,5,3,11,,,41,25,2013/11/5
15243,,,2013,11,5,3,12,,,44,26,2013/11/5
15023,,,2013,11,5,3,13,,,46,27,2013/11/5
14931,,,2013,11,5,3,14,,,47,28,2013/11/5
14789,,,2013,11,5,3,15,,,48,29,2013/11/5
14860,,,2013,11,5,3,16,,,49,30,2013/11/5
15780,,,2013,11,5,3,17,,,48,31,2013/11/5
17076,,,2013,11,5,3,18,,,45,32,2013/11/5
17052,,,2013,11,5,3,19,,,44,32,2013/11/5
16585,,,2013,11,5,3,20,,,43,32,2013/11/5
15817,,,2013,11,5,3,21,,,42,32,2013/11/5
14608,,,2013,11,5,3,22,,,42,33,2013/11/5
13184,,,2013,11,5,3,23,,,42,34,2013/11/5
11965,,,2013,11,5,3,24,,,42,34,2013/11/5
11191,,,2013,11,6,4,1,,,42,34,2013/11/6
10767,,,2013,11,6,4,2,,,42,35,2013/11/6
10564,,,2013,11,6,4,3,,,42,35,2013/11/6
10557,,,2013,11,6,4,4,,,40,35,2013/11/6
10939,,,2013,11,6,4,5,,,41,35,2013/11/6
12151,,,2013,11,6,4,6,,,41,36,2013/11/6
14049,,,2013,11,6,4,7,,,41,36,2013/11/6
14898,,,2013,11,6,4,8,,,43,37,2013/11/6
14964,,,2013,11,6,4,9,,,44,38,2013/11/6
14951,,,2013,11,6,4,10,,,48,40,2013/11/6
14966,,,2013,11,6,4,11,,,52,41,2013/11/6
14903,,,2013,11,6,4,12,,,56,41,2013/11/6
14767,,,2013,11,6,4,13,,,57,41,2013/11/6
14708,,,2013,11,6,4,14,,,58,40,2013/11/6
14598,,,2013,11,6,4,15,,,59,41,2013/11/6
14692,,,2013,11,6,4,16,,,58,42,2013/11/6
15605,,,2013,11,6,4,17,,,57,42,2013/11/6
16736,,,2013,11,6,4,18,,,55,43,2013/11/6
16565,,,2013,11,6,4,19,,,54,43,2013/11/6
16064,,,2013,11,6,4,20,,,54,45,2013/11/6
15302,,,2013,11,6,4,21,,,53,46,2013/11/6
14135,,,2013,11,6,4,22,,,53,47,2013/11/6
12714,,,2013,11,6,4,23,,,52,48,2013/11/6
11470,,,2013,11,6,4,24,,,52,48,2013/11/6
10682,,,2013,11,7,5,1,,,52,48,2013/11/7
10273,,,2013,11,7,5,2,,,52,49,2013/11/7
10052,,,2013,11,7,5,3,,,53,49,2013/11/7
10029,,,2013,11,7,5,4,,,54,50,2013/11/7
10350,,,2013,11,7,5,5,,,56,52,2013/11/7
11469,,,2013,11,7,5,6,,,57,53,2013/11/7
13362,,,2013,11,7,5,7,,,57,54,2013/11/7
14410,,,2013,11,7,5,8,,,58,55,2013/11/7
14770,,,2013,11,7,5,9,,,59,55,2013/11/7
15008,,,2013,11,7,5,10,,,61,55,2013/11/7
15268,,,2013,11,7,5,11,,,62,54,2013/11/7
15377,,,2013,11,7,5,12,,,61,54,2013/11/7
15380,,,2013,11,7,5,13,,,59,54,2013/11/7
15346,,,2013,11,7,5,14,,,56,52,2013/11/7
15207,,,2013,11,7,5,15,,,55,50,2013/11/7
15292,,,2013,11,7,5,16,,,52,46,2013/11/7
16020,,,2013,11,7,5,17,,,50,44,2013/11/7
16720,,,2013,11,7,5,18,,,48,41,2013/11/7
16519,,,2013,11,7,5,19,,,47,40,2013/11/7
16050,,,2013,11,7,5,20,,,45,38,2013/11/7
15351,,,2013,11,7,5,21,,,45,35,2013/11/7
14281,,,2013,11,7,5,22,,,44,35,2013/11/7
12914,,,2013,11,7,5,23,,,42,33,2013/11/7
11722,,,2013,11,7,5,24,,,41,31,2013/11/7
11018,,,2013,11,8,6,1,,,40,29,2013/11/8
10631,,,2013,11,8,6,2,,,38,28,2013/11/8
10445,,,2013,11,8,6,3,,,37,26,2013/11/8
10467,,,2013,11,8,6,4,,,36,25,2013/11/8
10880,,,2013,11,8,6,5,,,36,25,2013/11/8
12058,,,2013,11,8,6,6,,,35,25,2013/11/8
13944,,,2013,11,8,6,7,,,35,26,2013/11/8
14925,,,2013,11,8,6,8,,,35,26,2013/11/8
15133,,,2013,11,8,6,9,,,38,28,2013/11/8
15168,,,2013,11,8,6,10,,,41,29,2013/11/8
15210,,,2013,11,8,6,11,,,43,29,2013/11/8
15165,,,2013,11,8,6,12,,,45,28,2013/11/8
15061,,,2013,11,8,6,13,,,45,27,2013/11/8
15017,,,2013,11,8,6,14,,,46,26,2013/11/8
14918,,,2013,11,8,6,15,,,45,26,2013/11/8
15015,,,2013,11,8,6,16,,,44,24,2013/11/8
15893,,,2013,11,8,6,17,,,43,23,2013/11/8
16936,,,2013,11,8,6,18,,,41,22,2013/11/8
16668,,,2013,11,8,6,19,,,40,22,2013/11/8
16190,,,2013,11,8,6,20,,,38,23,2013/11/8
15564,,,2013,11,8,6,21,,,38,22,2013/11/8
14694,,,2013,11,8,6,22,,,37,22,2013/11/8
13577,,,2013,11,8,6,23,,,36,22,2013/11/8
12432,,,2013,11,8,6,24,,,35,23,2013/11/8
11597,,,2013,11,9,7,1,,,36,23,2013/11/9
11119,,,2013,11,9,7,2,,,35,23,2013/11/9
10875,,,2013,11,9,7,3,,,34,22,2013/11/9
10830,,,2013,11,9,7,4,,,33,22,2013/11/9
10985,,,2013,11,9,7,5,,,32,21,2013/11/9
11484,,,2013,11,9,7,6,,,32,21,2013/11/9
12204,,,2013,11,9,7,7,,,32,21,2013/11/9
13058,,,2013,11,9,7,8,,,32,21,2013/11/9
13808,,,2013,11,9,7,9,,,35,23,2013/11/9
14199,,,2013,11,9,7,10,,,39,22,2013/11/9
14290,,,2013,11,9,7,11,,,41,21,2013/11/9
14224,,,2013,11,9,7,12,,,42,21,2013/11/9
14113,,,2013,11,9,7,13,,,43,21,2013/11/9
13886,,,2013,11,9,7,14,,,43,21,2013/11/9
13717,,,2013,11,9,7,15,,,44,21,2013/11/9
13752,,,2013,11,9,7,16,,,44,22,2013/11/9
14798,,,2013,11,9,7,17,,,42,23,2013/11/9
15841,,,2013,11,9,7,18,,,41,23,2013/11/9
15583,,,2013,11,9,7,19,,,40,24,2013/11/9
15049,,,2013,11,9,7,20,,,40,25,2013/11/9
14505,,,2013,11,9,7,21,,,40,26,2013/11/9
13749,,,2013,11,9,7,22,,,41,26,2013/11/9
12779,,,2013,11,9,7,23,,,41,27,2013/11/9
11792,,,2013,11,9,7,24,,,41,28,2013/11/9
11023,,,2013,11,10,1,1,,,41,29,2013/11/10
10518,,,2013,11,10,1,2,,,42,30,2013/11/10
10264,,,2013,11,10,1,3,,,41,32,2013/11/10
10160,,,2013,11,10,1,4,,,41,34,2013/11/10
10222,,,2013,11,10,1,5,,,41,35,2013/11/10
10527,,,2013,11,10,1,6,,,41,37,2013/11/10
11026,,,2013,11,10,1,7,,,42,36,2013/11/10
11710,,,2013,11,10,1,8,,,43,37,2013/11/10
12591,,,2013,11,10,1,9,,,44,37,2013/11/10
13160,,,2013,11,10,1,10,,,46,36,2013/11/10
13366,,,2013,11,10,1,11,,,48,36,2013/11/10
13469,,,2013,11,10,1,12,,,51,36,2013/11/10
13564,,,2013,11,10,1,13,,,52,35,2013/11/10
13624,,,2013,11,10,1,14,,,51,34,2013/11/10
13687,,,2013,11,10,1,15,,,49,36,2013/11/10
13899,,,2013,11,10,1,16,,,47,35,2013/11/10
14789,,,2013,11,10,1,17,,,47,35,2013/11/10
15799,,,2013,11,10,1,18,,,45,34,2013/11/10
15579,,,2013,11,10,1,19,,,45,34,2013/11/10
15067,,,2013,11,10,1,20,,,44,32,2013/11/10
14441,,,2013,11,10,1,21,,,43,32,2013/11/10
13520,,,2013,11,10,1,22,,,42,32,2013/11/10
12492,,,2013,11,10,1,23,,,43,31,2013/11/10
11510,,,2013,11,10,1,24,,,44,30,2013/11/10
10841,,,2013,11,11,2,1,,,43,29,2013/11/11
10488,,,2013,11,11,2,2,,,42,29,2013/11/11
10332,,,2013,11,11,2,3,,,41,27,2013/11/11
10347,,,2013,11,11,2,4,,,40,26,2013/11/11
10699,,,2013,11,11,2,5,,,40,25,2013/11/11
11678,,,2013,11,11,2,6,,,40,25,2013/11/11
13052,,,2013,11,11,2,7,,,39,25,2013/11/11
14100,,,2013,11,11,2,8,,,39,25,2013/11/11
14697,,,2013,11,11,2,9,,,40,25,2013/11/11
15028,,,2013,11,11,2,10,,,42,25,2013/11/11
15151,,,2013,11,11,2,11,,,44,26,2013/11/11
15095,,,2013,11,11,2,12,,,46,25,2013/11/11
14920,,,2013,11,11,2,13,,,47,24,2013/11/11
14828,,,2013,11,11,2,14,,,48,24,2013/11/11
14753,,,2013,11,11,2,15,,,50,24,2013/11/11
14963,,,2013,11,11,2,16,,,49,24,2013/11/11
16061,,,2013,11,11,2,17,,,48,25,2013/11/11
17187,,,2013,11,11,2,18,,,47,25,2013/11/11
16932,,,2013,11,11,2,19,,,46,26,2013/11/11
16382,,,2013,11,11,2,20,,,46,27,2013/11/11
15592,,,2013,11,11,2,21,,,47,27,2013/11/11
14399,,,2013,11,11,2,22,,,47,28,2013/11/11
12971,,,2013,11,11,2,23,,,46,29,2013/11/11
11729,,,2013,11,11,2,24,,,46,30,2013/11/11
10952,,,2013,11,12,3,1,,,47,29,2013/11/12
10532,,,2013,11,12,3,2,,,47,29,2013/11/12
10324,,,2013,11,12,3,3,,,46,31,2013/11/12
10322,,,2013,11,12,3,4,,,45,33,2013/11/12
10707,,,2013,11,12,3,5,,,42,34,2013/11/12
11915,,,2013,11,12,3,6,,,39,32,2013/11/12
14030,,,2013,11,12,3,7,,,37,31,2013/11/12
15243,,,2013,11,12,3,8,,,35,29,2013/11/12
15678,,,2013,11,12,3,9,,,34,24,2013/11/12
15946,,,2013,11,12,3,10,,,33,24,2013/11/12
16192,,,2013,11,12,3,11,,,33,21,2013/11/12
16278,,,2013,11,12,3,12,,,33,20,2013/11/12
16235,,,2013,11,12,3,13,,,33,18,2013/11/12
16233,,,2013,11,12,3,14,,,33,17,2013/11/12
16140,,,2013,11,12,3,15,,,33,16,2013/11/12
16281,,,2013,11,12,3,16,,,33,15,2013/11/12
17301,,,2013,11,12,3,17,,,32,15,2013/11/12
18363,,,2013,11,12,3,18,,,31,15,2013/11/12
18207,,,2013,11,12,3,19,,,31,15,2013/11/12
17783,,,2013,11,12,3,20,,,30,15,2013/11/12
17084,,,2013,11,12,3,21,,,29,14,2013/11/12
15889,,,2013,11,12,3,22,,,28,14,2013/11/12
14434,,,2013,11,12,3,23,,,28,14,2013/11/12
13172,,,2013,11,12,3,24,,,27,14,2013/11/12
12353,,,2013,11,13,4,1,,,27,14,2013/11/13
11970,,,2013,11,13,4,2,,,26,14,2013/11/13
11813,,,2013,11,13,4,3,,,25,14,2013/11/13
11878,,,2013,11,13,4,4,,,25,14,2013/11/13
12270,,,2013,11,13,4,5,,,24,13,2013/11/13
13484,,,2013,11,13,4,6,,,24,13,2013/11/13
15437,,,2013,11,13,4,7,,,23,12,2013/11/13
16311,,,2013,11,13,4,8,,,23,12,2013/11/13
16337,,,2013,11,13,4,9,,,26,12,2013/11/13
16240,,,2013,11,13,4,10,,,28,12,2013/11/13
16206,,,2013,11,13,4,11,,,30,12,2013/11/13
16067,,,2013,11,13,4,12,,,32,12,2013/11/13
15822,,,2013,11,13,4,13,,,33,11,2013/11/13
15732,,,2013,11,13,4,14,,,34,10,2013/11/13
15674,,,2013,11,13,4,15,,,35,9,2013/11/13
15898,,,2013,11,13,4,16,,,35,9,2013/11/13
17040,,,2013,11,13,4,17,,,34,9,2013/11/13
18300,,,2013,11,13,4,18,,,31,9,2013/11/13
18217,,,2013,11,13,4,19,,,31,10,2013/11/13
17849,,,2013,11,13,4,20,,,30,10,2013/11/13
17190,,,2013,11,13,4,21,,,30,11,2013/11/13
16021,,,2013,11,13,4,22,,,29,13,2013/11/13
14511,,,2013,11,13,4,23,,,30,14,2013/11/13
13222,,,2013,11,13,4,24,,,29,14,2013/11/13
12428,,,2013,11,14,5,1,,,29,15,2013/11/14
11983,,,2013,11,14,5,2,,,29,15,2013/11/14
11743,,,2013,11,14,5,3,,,31,16,2013/11/14
11773,,,2013,11,14,5,4,,,31,16,2013/11/14
12076,,,2013,11,14,5,5,,,31,17,2013/11/14
13222,,,2013,11,14,5,6,,,31,17,2013/11/14
15149,,,2013,11,14,5,7,,,31,18,2013/11/14
15972,,,2013,11,14,5,8,,,31,17,2013/11/14
15922,,,2013,11,14,5,9,,,34,18,2013/11/14
15758,,,2013,11,14,5,10,,,37,17,2013/11/14
15633,,,2013,11,14,5,11,,,42,16,2013/11/14
15472,,,2013,11,14,5,12,,,45,16,2013/11/14
15206,,,2013,11,14,5,13,,,47,18,2013/11/14
15093,,,2013,11,14,5,14,,,49,19,2013/11/14
14981,,,2013,11,14,5,15,,,50,20,2013/11/14
15099,,,2013,11,14,5,16,,,50,20,2013/11/14
16179,,,2013,11,14,5,17,,,48,21,2013/11/14
17293,,,2013,11,14,5,18,,,45,21,2013/11/14
17170,,,2013,11,14,5,19,,,44,20,2013/11/14
16790,,,2013,11,14,5,20,,,42,20,2013/11/14
16149,,,2013,11,14,5,21,,,41,19,2013/11/14
15086,,,2013,11,14,5,22,,,39,19,2013/11/14
13664,,,2013,11,14,5,23,,,38,19,2013/11/14
12399,,,2013,11,14,5,24,,,38,18,2013/11/14
11617,,,2013,11,15,6,1,,,38,18,2013/11/15
11234,,,2013,11,15,6,2,,,38,17,2013/11/15
11062,,,2013,11,15,6,3,,,37,16,2013/11/15
11068,,,2013,11,15,6,4,,,34,16,2013/11/15
11443,,,2013,11,15,6,5,,,34,17,2013/11/15
12604,,,2013,11,15,6,6,,,33,17,2013/11/15
14497,,,2013,11,15,6,7,,,33,16,2013/11/15
15454,,,2013,11,15,6,8,,,33,16,2013/11/15
15519,,,2013,11,15,6,9,,,36,19,2013/11/15
15386,,,2013,11,15,6,10,,,43,18,2013/11/15
15350,,,2013,11,15,6,11,,,48,18,2013/11/15
15207,,,2013,11,15,6,12,,,51,19,2013/11/15
14960,,,2013,11,15,6,13,,,54,18,2013/11/15
14829,,,2013,11,15,6,14,,,56,17,2013/11/15
14652,,,2013,11,15,6,15,,,58,17,2013/11/15
14701,,,2013,11,15,6,16,,,57,20,2013/11/15
15669,,,2013,11,15,6,17,,,54,22,2013/11/15
16586,,,2013,11,15,6,18,,,51,24,2013/11/15
16292,,,2013,11,15,6,19,,,49,26,2013/11/15
15773,,,2013,11,15,6,20,,,46,29,2013/11/15
15187,,,2013,11,15,6,21,,,44,29,2013/11/15
14342,,,2013,11,15,6,22,,,42,30,2013/11/15
13238,,,2013,11,15,6,23,,,42,30,2013/11/15
12125,,,2013,11,15,6,24,,,40,29,2013/11/15
11306,,,2013,11,16,7,1,,,40,29,2013/11/16
10832,,,2013,11,16,7,2,,,41,28,2013/11/16
10573,,,2013,11,16,7,3,,,39,27,2013/11/16
10480,,,2013,11,16,7,4,,,39,28,2013/11/16
10597,,,2013,11,16,7,5,,,40,27,2013/11/16
11037,,,2013,11,16,7,6,,,40,26,2013/11/16
11796,,,2013,11,16,7,7,,,41,27,2013/11/16
12643,,,2013,11,16,7,8,,,42,27,2013/11/16
13570,,,2013,11,16,7,9,,,43,27,2013/11/16
14036,,,2013,11,16,7,10,,,46,28,2013/11/16
14069,,,2013,11,16,7,11,,,50,29,2013/11/16
13826,,,2013,11,16,7,12,,,53,29,2013/11/16
13534,,,2013,11,16,7,13,,,55,28,2013/11/16
13258,,,2013,11,16,7,14,,,56,29,2013/11/16
13079,,,2013,11,16,7,15,,,56,31,2013/11/16
13201,,,2013,11,16,7,16,,,56,30,2013/11/16
14298,,,2013,11,16,7,17,,,54,32,2013/11/16
15395,,,2013,11,16,7,18,,,50,33,2013/11/16
15157,,,2013,11,16,7,19,,,47,32,2013/11/16
14673,,,2013,11,16,7,20,,,47,33,2013/11/16
14234,,,2013,11,16,7,21,,,45,33,2013/11/16
13534,,,2013,11,16,7,22,,,42,33,2013/11/16
12645,,,2013,11,16,7,23,,,40,34,2013/11/16
11722,,,2013,11,16,7,24,,,39,34,2013/11/16
10983,,,2013,11,17,1,1,,,39,35,2013/11/17
10543,,,2013,11,17,1,2,,,38,35,2013/11/17
10302,,,2013,11,17,1,3,,,39,35,2013/11/17
10199,,,2013,11,17,1,4,,,39,35,2013/11/17
10261,,,2013,11,17,1,5,,,39,36,2013/11/17
10530,,,2013,11,17,1,6,,,39,37,2013/11/17
11012,,,2013,11,17,1,7,,,42,38,2013/11/17
11719,,,2013,11,17,1,8,,,42,39,2013/11/17
12702,,,2013,11,17,1,9,,,43,40,2013/11/17
13422,,,2013,11,17,1,10,,,45,41,2013/11/17
13773,,,2013,11,17,1,11,,,46,42,2013/11/17
13941,,,2013,11,17,1,12,,,48,43,2013/11/17
14008,,,2013,11,17,1,13,,,50,44,2013/11/17
13980,,,2013,11,17,1,14,,,51,45,2013/11/17
13980,,,2013,11,17,1,15,,,52,46,2013/11/17
14277,,,2013,11,17,1,16,,,51,47,2013/11/17
15416,,,2013,11,17,1,17,,,50,48,2013/11/17
16123,,,2013,11,17,1,18,,,49,48,2013/11/17
15830,,,2013,11,17,1,19,,,49,48,2013/11/17
15228,,,2013,11,17,1,20,,,50,48,2013/11/17
14535,,,2013,11,17,1,21,,,50,49,2013/11/17
13424,,,2013,11,17,1,22,,,51,50,2013/11/17
12220,,,2013,11,17,1,23,,,51,50,2013/11/17
11117,,,2013,11,17,1,24,,,52,51,2013/11/17
10405,,,2013,11,18,2,1,,,53,53,2013/11/18
9992,,,2013,11,18,2,2,,,54,53,2013/11/18
9824,,,2013,11,18,2,3,,,56,54,2013/11/18
9832,,,2013,11,18,2,4,,,58,56,2013/11/18
10224,,,2013,11,18,2,5,,,58,57,2013/11/18
11360,,,2013,11,18,2,6,,,59,57,2013/11/18
13363,,,2013,11,18,2,7,,,60,57,2013/11/18
14462,,,2013,11,18,2,8,,,60,55,2013/11/18
14691,,,2013,11,18,2,9,,,59,52,2013/11/18
14781,,,2013,11,18,2,10,,,58,49,2013/11/18
14876,,,2013,11,18,2,11,,,59,46,2013/11/18
14865,,,2013,11,18,2,12,,,61,44,2013/11/18
14757,,,2013,11,18,2,13,,,62,41,2013/11/18
14701,,,2013,11,18,2,14,,,63,40,2013/11/18
14557,,,2013,11,18,2,15,,,63,39,2013/11/18
14565,,,2013,11,18,2,16,,,62,36,2013/11/18
15509,,,2013,11,18,2,17,,,60,36,2013/11/18
16665,,,2013,11,18,2,18,,,56,35,2013/11/18
16461,,,2013,11,18,2,19,,,55,36,2013/11/18
