"","x"
"5850",-28.6014246666664
"5860",28.8537260000001
"5868",-15.5954930000005
"5874",-9.25278400000047
"5886",-58.948063333333
"5887",-23.5206383333334
"5890",-1.63793066666676
"5892",11.4406899999999
"5897",16.8825419999996
"5898",7.02962333333357
"5903",72.8436833333335
"5906",25.1970093333337
"5907",34.2039570000002
"5911",80.6014966666667
"5917",3.44393966666667
"5919",20.0379240000004
"5927",39.5365973333328
"5928",52.3068533333335
"5935",-32.4950569999999
"5936",-71.4955260000002
"5941",-64.0766623333329
"5945",-33.5214510000005
"5949",-77.8501446666671
"5950",-101.628114333333
"5957",-61.3437403333335
"5958",-88.4762583333331
"5959",-85.7642456666667
"5963",-84.9708043333333
"5965",-45.2137353333333
"5968",-47.5785526666671
"5970",-10.4188406666663
"5972",6.45977700000026
"5981",24.1956326666666
"5986",92.8480866666669
"5991",43.0345790000001
"5996",1.37951566666675
"5997",18.9850270000004
"5998",92.5181896666668
"6000",109.230628
"6008",-102.400846333333
"6009",-34.1444650000003
"6013",-4.39030166666635
"6016",16.5261706666663
"6020",27.399422333333
"6021",48.1669966666661
"6026",36.7018923333333
"6027",29.6847253333335
"6031",11.6299249999997
"6035",53.9708559999999
"6040",53.0789146666668
"6045",50.9623530000003
"6060",-2.63531233333333
"6062",7.09469166666668
"6077",6.55449666666686
"6082",-31.9137026666667
"6084",0.171142333333364
"6087",37.2814670000005
"6103",0.346130333333349
"6115",65.9096026666668
"6126",72.1636186666669
"6129",90.5541410000003
"6133",10.338088
"6135",36.7943103333332
"6136",32.7768563333334
"6143",25.4300696666667
"6151",64.3786883333335
"6154",36.2297166666667
"6156",37.2089393333333
"6161",-5.38567499999999
"6162",33.6012169999999
"6164",46.5367946666668
"6167",77.2284080000002
"6171",38.4223580000001
"6174",8.57264766666685
"6180",16.5125703333331
"6186",14.5559466666671
"6190",59.7553446666666
"6197",40.3473740000002
"6199",36.2717226666668
"6201",15.4499043333333
"6205",10.3515186666668
"6210",38.3992623333336
"6214",42.7013586666667
"6216",41.4292423333329
"6220",18.2230266666666
"6224",-6.64010166666708
"6228",1.42966099999967
"6236",0.146793666666781
"6252",-25.9827526666666
"6274",-27.9729390000002
"6291",-2.29350166666666
"6300",-7.85743600000046
"6313",3.28601400000014
"6338",24.8118816666667
"6342",-88.4837543333335
"6347",-21.158042
"6352",7.84374766666679
"6354",-3.22937166666679
"6357",5.903859333333
"6359",-1.45049100000006
"6362",-16.3467053333335
"6365",25.2554883333332
"6377",10.8418386666665
"6382",-6.8602313333331
"6388",18.215767
"6393",4.22541066666668
"6398",-11.3476020000003
"6407",32.5853739999998
"6415",-7.02689000000009
"6427",-54.7798803333335
"6428",-24.4648586666672
"6429",-33.8178146666664
"6433",11.8397343333334
"6434",-31.5682016666668
"6439",-63.1768096666669
"6446",-59.9280023333333
"6448",-67.6856593333332
"6453",-35.8184890000005
"6454",-50.2084586666665
"6458",-25.2238736666666
"6459",-11.4467203333336
"6463",29.9397706666666
"6464",7.35596533333319
"6466",-4.50822333333349
"6477",-47.8102886666663
"6486",-9.11059266666689
"6490",10.9283836666668
"6491",4.57806633333325
"6502",-44.677275333333
"6507",-15.3214876666664
"6511",-42.1153223333333
"6513",-46.7655609999999
"6515",-22.1779819999999
"6528",11.975430333333
"6533",-5.18476699999997
"6536",-43.2166583333337
"6538",-34.1506730000003
"6542",8.78173233333314
"6544",25.6753533333335
"6550",2.24619200000006
"6553",3.98906033333333
"6554",-13.5025286666671
"6571",-1.44055466666578
"6573",3.08842166666659
"6574",-9.46203066666658
"6575",-3.755044
"6587",4.55162833333338
"6591",12.5784776666667
"6603",17.1742936666669
"6605",11.5463773333333
"6606",8.47349333333341
"6608",-1.43036466666672
"6613",-18.7211026666669
"6618",11.9015049999998
"6619",11.7293263333333
"6620",17.0425893333334
"6622",5.47570833333361
"6636",-26.7586669999998
"6638",-33.0095779999997
"6648",-4.39728766666644
"6650",-3.83612333333326
"6652",17.3166413333333
"6653",37.9912940000002
"6658",17.1955920000003
"6660",28.1462396666664
"6667",31.5551750000002
"6669",-24.336312666667
"6697",21.4017220000001
"6700",-1.2949709999998
"6702",7.87000133333322
"6703",14.851189
"6706",1.25099866666665
"6708",-2.07504633333292
"6714",-17.3148189999999
"6716",15.6090023333336
"6724",10.0787926666665
"6728",-8.92957166666656
"6731",-9.80596133333347
"6736",-7.73488166666675
"6737",21.7592300000001
"6759",47.5094956666665
"6771",17.3909663333334
"6772",25.9401233333333
"6780",-6.98948466666616
"6782",-9.31313300000011
"6784",-14.012768333333
"6785",-0.438756666666677
"6800",34.0616826666665
"6803",-8.6445749999998
"6804",-8.00597733333325
"6810",20.5865746666666
"6821",-44.4486083333334
"6832",31.2851673333332
"6841",27.5226536666667
"6861",31.1743536666663
"6863",26.806245
"6868",53.7106840000001
"6872",4.90562066666644
"6878",6.89184833333366
"6888",81.0964933333335
"6895",25.0044786666665
"6896",30.8158173333336
"6901",-9.90545333333375
"6903",-1.93167400000016
"6909",-8.18251200000009
"6913",19.0667586666664
"6915",18.5524286666665
"6916",7.40214666666657
"6918",14.7451950000002
"6920",-17.388052
"6923",-24.2794200000001
"6927",-48.2658949999998
"6930",-62.9732886666668
"6931",-38.6741383333333
"6932",-25.3349686666668
"6947",-47.5245200000002
"6953",27.0585386666667
"6959",12.2269630000001
"6977",13.2372433333333
"6978",-4.31547033333368
"6982",-0.163344666666717
"6987",19.7379876666668
"6988",11.2672013333336
"6999",15.4716993333329
"7001",-65.1862826666666
"7004",-67.2667513333336
"7006",-34.2761626666666
"7012",-15.491542666667
"7013",-47.6596283333336
"7014",-109.404251666667
"7018",-41.4400460000002
"7019",-45.7262446666666
"7020",-26.1926663333334
"7026",-29.6014763333335
"7040",10.5305669999998
"7047",2.16436466666642
"7061",6.01347966666663
"7065",1.93005433333315
"7068",0.394979000000149
"7069",-0.455185666666466
"7083",0.521361666666735
"7084",20.6017653333336
"7091",-18.7238619999998
"7093",-34.2728336666667
"7095",-16.7386349999997
"7097",-17.5153556666669
"7098",-20.1394603333333
"7101",8.2020693333327
"7125",-46.9559803333336
"7134",39.7101616666666
"7135",43.1880166666667
"7136",51.3479933333335
"7137",33.7234656666667
"7139",44.7127559999999
"7148",59.1192416666665
"7149",67.5718526666665
"7151",49.1979530000001
"7159",11.5726903333332
"7164",-23.8935879999999
"7165",-21.7908086666662
"7167",17.912476
"7175",-1.69694066666671
"7177",34.8459856666666
"7184",-50.477566
"7190",13.4765379999999
"7191",24.6195333333335
"7198",22.8903810000002
"7203",-9.95470433333332
"7204",-2.96036600000002
"7206",-21.7690993333333
"7211",14.6861879999999
"7216",10.6141903333337
"7217",21.0726226666673
"7220",-23.8294643333334
"7223",-13.4225676666665
"7226",-14.3994936666666
"7233",-27.9607119999998
"7235",-24.8119949999998
"7236",0.5828056666669
"7249",-9.30831999999964
"7254",3.44646699999998
"7256",-22.8668413333332
"7261",32.8847003333335
"7263",15.8778383333336
"7267",-34.2869516666669
"7272",-17.7152629999996
"7273",-39.9634653333333
"7276",-24.2232966666666
"7283",7.1747290000003
"7289",12.1152556666671
"7303",60.4162700000002
"7304",37.4313410000002
"7318",-30.9004363333336
"7329",-126.842746333333
"7332",-107.764072666667
"7334",-58.2172250000001
"7336",5.28563333333364
"7346",149.055151333333
"7347",71.3104480000002
"7348",64.9054556666667
"7349",29.7294470000002
"7354",96.0323690000002
"7356",74.9088949999998
"7368",-18.4576623333332
"7369",-37.594394
"7391",-5.80956766666645
"7393",-13.3317446666667
"7394",11.2690819999998
"7399",56.0353130000001
"7405",19.4167380000001
"7423",9.46710433333351
"7424",-35.1668749999997
"7426",10.9424013333335
"7427",6.01277266666671
"7442",-31.0527463333333
"7449",-5.53815966666684
"7450",-27.5870403333331
"7452",-26.211896
"7454",-26.5511233333332
"7458",-51.8886153333331
"7460",-58.614739666667
"7468",-31.4160146666668
"7471",-30.9137340000002
"7476",10.0517580000003
"7486",-83.942741666667
"7488",1.64472133333356
"7499",12.7469763333334
"7500",13.9235270000001
"7503",23.5140230000002
"7512",17.1283856666666
"7517",5.27734833333352
"7518",-46.5924249999998
"7522",-21.4459450000002
"7523",-12.8470756666668
"7528",21.9337660000001
"7534",-10.9006219999999
"7542",22.1121199999998
"7558",27.8822773333334
"7564",12.5536516666666
"7570",-7.95082400000024
"7576",-54.2749190000004
"7585",-3.89325899999994
"7598",13.263597666667
"7618",-71.6382486666666
"7622",-31.4721939999999
"7628",1.16189666666673
"7629",-14.1025400000005
"7630",-31.2729226666668
"7634",-16.8082289999998
"7641",5.28895500000021
"7653",-61.2579696666667
"7669",-48.6112966666665
"7687",-78.4708930000006
"7693",-74.1376973333336
"7695",-71.0011719999998
"7696",-73.5346753333333
"7697",-44.371611
"7707",-0.269315000000006
"7713",5.20402099999978
"7729",-74.6631599999998
"7737",-101.378263
"7741",-3.89048966666678
"7745",-22.1364719999997
"7750",-40.0959006666665
"7751",-16.1573713333337
"7756",11.4885700000002
"7762",-25.0365343333335
"7772",-7.60677433333331
"7773",-7.59983399999965
"7778",-7.38570866666646
"7781",-56.3143819999998
"7782",-90.5777426666668
"7797",-42.6275856666668
"7805",-39.6708736666667
"7811",-54.8213756666673
"7812",-56.018879
"7814",-50.2402013333337
"7817",9.30625133333342
"7825",29.0828103333336
"7831",99.8355116666667
"7839",70.9970946666665
"7840",92.9516120000003
"7845",23.5260283333334
"7850",59.6822806666667
"7851",65.3434646666667
"7852",55.7841606666668
"7853",43.6897653333333
"7862",-14.3093293333336
"7864",-6.93026533333341
"7873",8.68542066666669
"7879",82.9420433333335
"7883",45.6589390000001
"7887",37.099821
"7888",49.1759123333334
"7893",8.54713600000014
"7895",41.3801139999998
"7898",16.7906349999998
"7900",-51.8844883333334
"7915",-41.7485539999998
"7919",27.8271219999999
"7921",13.110218
"7922",23.7834899999998
"7927",221.086433
"7932",44.6450143333329
"7934",104.125943666667
"7935",118.563538
"7937",176.073506666667
"7942",45.2375946666666
"7950",-50.9124603333332
"7951",-43.0633113333333
"7952",-42.8654419999998
"7957",-12.9710513333339
"7965",-113.257603
"7968",-65.4047986666667
"7976",-22.1658060000002
"7977",-25.8988589999999
"7982",31.0264663333335
"7984",-21.4342406666665
"7993",-50.3248783333333
"7995",-15.4270896666665
"7998",-21.2236266666664
"7999",0.605826333333198
"8006",-12.1901296666665
"8011",-1.21209766666675
"8012",-13.1967803333337
"8019",28.0304363333332
"8021",11.1496719999998
"8022",-15.1611680000001
"8023",-33.6356353333333
"8032",-4.50682666666694
"8040",-51.9644646666666
"8041",-64.1377500000003
"8042",-14.0808356666666
"8051",-22.6599323333335
"8053",15.2511543333333
"8054",-20.6806813333337
"8073",-29.4082686666663
"8079",-4.04199833333337
"8081",21.7772853333329
"8086",48.2742226666667
"8087",53.8790593333333
"8090",31.014651
"8093",-1.54303366666682
"8100",7.67046333333337
"8102",15.0367793333332
"8107",-5.33794499999999
"8110",-50.2597320000004
"8112",-39.8119643333337
"8120",-97.7899123333329
"8121",-83.144309666666
"8126",16.1166159999996
"8128",-5.06023166666705
"8146",6.86632400000008
"8147",-17.1119996666664
"8151",-30.2136993333334
"8165",4.73659733333352
"8167",26.4385396666667
"8168",36.5412966666668
"8174",14.3541746666663
"8175",23.0606896666663
"8179",-78.1528493333331
"8180",-114.471742
"8198",-10.8679220000004
"8201",-72.6471353333336
"8203",-54.2647460000001
"8204",-46.7732960000003
"8214",30.7042806666664
"8224",-63.2595493333336
"8234",25.9250876666667
"8245",-12.7916253333333
"8246",-21.1864109999997
"8250",22.8275746666666
"8258",59.3835610000003
"8259",65.1730143333336
"8264",4.91286533333323
"8267",15.7649223333337
"8270",13.991587
"8276",-7.78914000000009
"8286",-2.23835066666697
"8296",5.49901099999988
"8299",21.4060300000001
"8302",-22.4442670000001
"8304",-32.8126459999999
"8339",22.3205496666667
"8340",7.72045500000013
"8347",-27.5917736666663
"8353",36.1788723333332
"8357",-18.6715670000001
"8366",2.17822566666678
"8367",4.74016200000005
"8391",-4.38680600000021
"8405",37.0660183333334
"8410",2.93467066666631
"8415",21.0246876666665
"8425",16.7707286666666
"8438",14.4038479999999
"8439",-24.4652440000002
"8444",-6.80226666666704
"8446",-44.8233953333336
"8456",-87.3723450000005
"8457",-50.918069666667
"8492",6.65524033333327
"8494",-43.3391643333334
"8512",-0.196966333333421
"8523",14.7584100000001
"8529",-13.4436710000002
"8530",-6.24436300000002
"8534",8.7938863333336
"8537",-10.7281016666666
"8538",6.21101799999974
"8543",32.3050913333332
"8544",25.0054419999999
"8546",9.66153299999996
"8552",42.3442246666662
"8553",18.2766630000003
"8558",9.06700833333366
"8561",0.57648433333361
"8571",23.6653176666669
"8579",0.189033666666546
"8583",20.3609259999998
"8589",176.205814
"8596",45.4286980000002
"8599",199.423214666667
"8601",137.064028
"8602",89.7589066666667
"8603",110.586273333333
"8611",122.563565
"8616",105.093908333334
"8626",51.9351336666668
"8628",24.5244109999999
"8631",-9.59182200000009
"8641",10.3503196666666
"8644",-4.68953899999997
"8645",-17.0559516666665
"8650",63.8590489999999
"8662",47.9736703333331
"8666",10.3678559999998
"8669",24.8551853333332
"8670",57.4012856666664
"8673",70.7532659999999
"8674",27.2488836666669
"8679",0.502399999999625
"8684",-2.59332466666638
"8692",-28.437598
"8699",-6.64497633333349
"8705",-26.4793216666665
"8706",-90.6416116666667
"8707",-79.3778863333332
"8711",-77.5591950000003
"8729",-37.3742709999999
"8740",-37.4642063333333
"8745",-97.0280596666664
"8747",-24.5737569999994
"8748",-3.95815166666603
"8751",-11.5508150000005
"8755",-37.8614296666665
"8760",-83.4407040000003
"8764",24.0171246666669
"8765",41.1333000000004
"8767",57.8443846666667
"8772",15.1261126666668
"8789",-9.0963999999999
"8790",-45.520309
"8809",-69.3111440000002
"8818",-76.2512006666666
"8819",-59.546274
"8822",-33.5793556666665
"8827",-16.1097246666668
"8843",-11.4196243333333
"8845",-43.2984626666669
"8853",43.5587116666668
"8864",-18.0805433333333
"8867",22.2301246666666
"8877",-111.149851333333
"8881",-64.5574083333333
"8886",-155.015039666667
"8887",-173.126876
"8893",-25.0111986666668
"8896",-55.5350513333333
"8908",-16.3661123333334
"8914",-24.163632
"8923",-44.8600483333335
"8926",-55.5204259999996
"8932",-48.9013036666665
"8953",0.337514999999939
"8954",15.095503
"8959",16.447398
"8962",13.761947
"8974",41.0835853333335
"8976",-8.72279466666669
"8977",-51.5368763333331
"8983",22.9103893333336
"8998",-57.2230366666668
"9002",-53.3370386666668
"9005",-77.3487146666666
"9011",-26.4549976666667
"9013",-27.7747830000005
"9029",-9.59560666666675
"9051",-10.9531713333331
"9053",-28.5136640000001
"9055",-9.33993233333331
"9056",-38.2643950000001
"9072",-107.650070333333
"9075",-44.9870679999999
"9077",-117.596688333334
"9078",-122.817690333333
"9084",-60.0985886666665
"9085",-52.2633360000002
"9087",-9.97658300000012
"9091",-0.0564919999999347
"9097",-5.86630400000013
"9103",37.7008023333335
"9104",39.0622713333332
"9106",7.94775433333348
"9114",6.30124666666666
"9120",42.0990429999999
"9122",-22.6167813333334
"9123",-8.2889540000001
"9132",64.7783253333337
"9143",-65.2464043333334
"9146",-39.3525953333331
"9149",-29.5857020000001
"9153",-77.6882070000001
"9159",16.4692843333335
"9161",-22.5899186666668
"9163",-7.63845399999991
"9164",-18.1057336666663
"9175",66.5626406666668
"9195",65.4098333333332
"9198",156.115883333333
"9201",57.6220506666668
"9207",31.3629149999999
"9216",56.4398460000002
"9219",27.9631196666662
"9233",38.9422843333334
"9237",-45.6237999999998
"9247",-37.7011536666666
"9248",-37.6060520000001
"9255",4.4516679999997
"9260",29.1441399999999
"9261",23.6779776666669
"9265",2.17088899999999
"9273",-24.9535283333328
"9275",9.10640200000034
"9278",21.1195790000002
"9286",5.75062066666692
"9289",-5.33118866666678
"9310",59.8057343333335
"9312",43.015399666667
"9313",8.67609466666659
"9315",12.3035213333333
"9327",13.7343806666668
"9328",-1.78457033333302
"9332",31.2555953333335
"9333",44.9096253333337
"9335",56.1021456666667
"9343",62.9481843333335
"9347",38.8617980000001
"9354",-62.4884453333329
"9358",-74.7152110000002
"9362",-26.4474359999999
"9367",-166.422475666667
"9371",-87.8309010000003
"9374",-6.8445490000006
"9385",-27.937275333333
"9388",-0.773199666666642
"9389",1.22768100000008
"9401",0.486343666666698
"9403",64.4042589999997
"9414",53.0897619999998
"9436",-41.1570536666668
"9444",-3.40692666666678
"9453",-29.1399733333333
"9454",-43.7817480000001
"9458",-4.60209099999997
"9459",7.98525733333349
"9462",12.0750816666657
"9464",16.3677779999998
"9468",-11.0099309999998
"9470",-36.5259173333332
"9472",-18.0865260000003
"9474",-3.41563933333305
"9479",-4.62239700000009
"9482",11.0007536666665
"9484",-13.1494713333334
"9490",-43.8297396666665
"9493",-48.9838166666661
"9494",-26.0267586666666
"9499",-66.7606736666669
"9500",-79.8559563333336
"9513",-7.44023133333371
"9519",-25.4149706666667
"9523",-29.2572626666667
"9535",-90.4921086666668
"9537",-72.1642753333333
"9539",-145.151432333333
"9540",-128.246836
"9545",-104.82674
"9554",-5.12894533333338
"9556",-39.7381206666669
"9559",-141.285175666667
"9567",16.5912829999997
"9570",36.6151866666664
"9574",-44.4329006666665
"9576",-16.7032539999998
"9584",-75.5839756666669
"9588",16.4441773333338
"9591",-7.285124
"9598",63.0630923333333
"9615",0.48189699999989
"9623",-68.9959686666671
"9637",0.182904333333681
"9655",4.72852866666653
"9656",23.0007506666668
"9661",-3.63327866666691
"9664",9.49701866666646
"9666",23.4501640000003
"9668",32.5087186666669
"9676",4.16055866666647
"9683",-49.4341346666668
"9690",-124.120061333334
"9698",-4.9424939999999
"9707",-59.7106719999999
"9710",-21.9750726666668
"9716",-38.5355206666668
"9717",-29.2326223333334
"9718",25.4086139999999
"9721",-11.6105930000001
"9732",33.7132613333335
"9739",-24.5767249999999
"9741",-34.1768020000004
"9742",-23.5429066666666
"9744",-54.7918873333333
"9746",-26.6822333333332
"9747",-19.8709306666667
"9749",-40.1230599999999
"9753",-22.1214493333337
"9756",-11.0989589999999
"9773",-46.205924666667
"9783",-34.2432603333334
"9791",-8.63184866666711
"9794",-20.2992806666668
"9795",-2.75241333333315
"9802",-23.491233
"9814",-37.4006123333331
"9818",-32.1286343333334
"9822",-25.6397676666668
"9825",-19.2144096666668
"9830",-0.804893666666658
"9831",-7.0873673333333
"9833",-19.4562860000005
"9835",-13.972084
"9839",20.048767333333
"9850",45.737273333333
"9854",-10.5316406666668
"9860",-64.5237446666665
"9862",-60.0964103333336
"9868",-51.2668363333332
"9873",-75.3173213333334
"9875",-39.5083773333338
"9877",-4.5498653333334
"9878",23.9386516666668
"9886",37.86997
"9887",-18.8350896666668
"9890",-0.404696999999942
"9900",-32.9517183333335
"9901",-19.8592550000003
"9909",-17.268429333333
"9910",27.0681573333331
"9913",2.9022246666666
"9914",12.9843179999996
"9919",38.5466979999997
"9923",35.1957356666669
"9925",44.7453266666664
"9926",61.446089333333
"9927",53.1347696666664
"9928",52.0174163333331
"9930",57.1342860000002
"9937",29.0955353333331
"9944",77.776556
"9947",7.88284666666664
"9950",-27.7869680000003
"9953",-23.7557536666668
"9955",-21.584916
"9967",-30.7226343333334
"9976",-21.6217389999997
"9986",-27.6681316666668
"9988",-20.4330890000001
"9992",-7.39879133333329
"9993",-1.1364246666667
"9997",7.85562199999981
"10000",-1.07581900000059
"10003",56.7859679999997
"10007",42.7063946666665
"10008",44.2049806666664
"10009",6.56009899999981
"10020",82.044386
"10023",106.386097333333
"10024",86.5680659999998
"10034",22.4375846666667
"10037",5.31414833333338
"10048",-21.9782743333335
"10052",-110.952798666667
"10053",-119.798296333333
"10054",-112.856290666667
"10057",-90.5711053333332
"10062",-133.177105666667
"10070",-13.682732
"10078",-32.1284836666664
"10079",11.3685510000003
"10081",-15.0424400000002
"10097",54.8847056666668
"10110",4.64690733333327
"10112",-41.7339453333336
"10114",-24.7249946666668
"10115",-45.98179
"10120",-21.1355670000003
"10122",-69.6590919999999
"10125",-37.461625666667
"10129",-18.4087499999998
"10133",-20.5265360000001
"10136",-25.5724616666664
"10138",-10.8640606666665
"10154",-28.5008946666667
"10155",-44.2179813333335
"10160",8.28270699999985
"10176",-8.97555766666687
"10185",-5.27688333333322
"10198",46.659314333333
"10213",45.0052523333334
"10216",8.80289666666704
"10224",22.9404826666664
"10233",-13.9164920000001
"10248",40.5137316666669
"10262",2.09159033333322
"10273",25.2089639999999
"10274",27.9471983333333
"10278",55.7414196666662
"10280",20.241722
"10282",-0.837630999999874
"10285",-66.5920389999997
"10289",-65.7539376666664
"10294",-39.2141820000002
"10302",-109.306596
"10304",-73.3833686666667
"10305",-54.2384259999997
"10313",11.8290123333334
"10314",5.2612533333338
"10315",20.8046763333339
"10318",14.5671526666667
"10320",-15.7839856666669
"10321",-13.6547163333335
"10326",27.9280173333332
"10327",62.283061333334
"10328",59.3494570000005
"10332",39.2984123333333
"10337",80.7071576666663
"10341",49.6469216666667
"10342",8.9244603333334
"10345",-20.6841486666667
"10347",-349.385936666667
"10360",38.4724400000005
"10363",75.407817
"10373",12.0835356666669
"10381",14.8714183333336
"10384",28.1489763333334
"10385",60.1729673333334
"10387",66.8603923333335
"10388",41.4873870000001
"10391",52.6876216666665
"10395",26.5774766666668
"10397",46.3096496666667
"10398",74.986052
"10401",23.6162726666664
"10405",18.4375973333338
"10408",44.1660156666662
"10416",35.6480393333331
"10419",33.5543716666666
"10432",53.5011656666666
"10443",2.30366166666636
"10444",-0.120881666666946
"10450",-27.3503349999999
"10455",-26.2149549999999
"10470",-74.7659633333333
"10476",-12.3796150000001
"10487",14.898398333333
"10492",36.5914603333331
"10493",67.5046833333329
"10496",80.759597
"10506",-48.0846066666666
"10510",14.5925863333337
"10511",-4.7192950000001
"10515",-4.80193899999995
"10524",-50.1274540000002
"10531",-100.235550333333
"10542",-93.609426
"10544",-98.8231326666667
"10545",-76.6776153333333
"10550",-1.99987166666665
"10552",26.4872240000002
"10553",41.8239796666667
"10567",4.98338833333287
"10586",-18.1126476666664
"10595",-23.0828936666667
"10598",-18.3061683333331
"10602",-38.5744296666669
"10610",-22.4574339999999
"10611",-12.9154223333333
"10615",-18.8450123333334
"10620",-14.9257440000003
"10621",-13.348255666667
"10624",-19.8810370000001
"10627",-12.8895210000001
"10630",-3.26490266666679
"10640",-26.6087266666664
"10644",26.1900236666668
"10645",49.1262016666667
"10652",63.6725143333333
"10657",29.8449966666665
"10674",4.28110533333324
"10677",31.7741123333328
"10684",8.64411733333304
"10685",-21.543917
"10694",-17.604362333333
"10696",-27.8084773333335
"10697",-28.0676936666669
"10700",-116.308833333333
"10701",-95.983905
"10704",-84.5485030000002
"10725",-30.4469659999997
"10737",-35.3805076666663
"10738",-4.61073699999974
"10744",72.6921336666669
"10753",9.46933066666656
"10765",75.8844056666669
"10772",10.5197843333333
"10784",35.0330103333333
"10789",23.2638429999997
"10793",-34.117945
"10797",3.86720166666646
"10803",22.9268976666667
"10804",32.0784853333332
"10805",35.3531516666669
"10810",-3.54842733333294
"10812",5.58528933333309
"10819",60.2982910000001
"10820",76.2823186666665
"10829",14.4832496666663
"10832",53.7422056666665
"10837",-30.4331573333336
"10838",-4.02917900000034
"10845",12.6958583333335
"10851",-24.2856096666667
"10861",40.260117
"10876",5.57603999999969
"10879",50.2045850000004
"10881",11.1527359999998
"10882",25.0176383333333
"10884",-17.6066426666666
"10887",-4.6613686666667
"10893",24.9647749999995
"10894",50.3701189999999
"10897",-2.18724500000008
"10900",11.0106860000001
"10906",26.6678389999995
"10908",23.198513
"10915",59.1820193333333
"10922",4.65370433333351
"10927",-10.8340219999998
"10934",25.4781119999998
"10938",28.1919913333334
"10941",-1.72007800000029
"10943",-18.3377166666669
"10945",-7.05978233333326
"10946",-18.8422186666662
"10947",-28.7213583333332
"10949",-25.7842553333332
"10951",-11.3291406666665
"10962",51.2816456666667
"10965",-9.35011200000008
"10966",6.50167366666665
"10968",-7.88094166666679
"10970",21.0814060000002
"10973",15.8065563333337
"10975",40.9255299999998
"10976",37.1893303333334
"10987",59.3870240000001
"11004",-66.3439706666663
"11007",-50.336824333333
"11013",-58.2687346666671
"11014",-89.6335420000003
"11016",-111.624496333333
"11018",-16.3272949999998
"11022",-108.598496
"11030",7.62075566666658
"11034",99.4736156666668
"11035",80.5191396666671
"11039",45.7880283333334
"11042",22.2103873333333
"11069",1.67356266666684
"11073",-10.0506323333332
"11074",-0.486940999999661
"11077",-3.45210233333319
"11078",-25.5890523333335
"11082",-2.90232699999956
"11083",-10.1701096666666
"11096",-4.85302766666655
"11099",6.29539166666677
"11101",11.1072196666664
"11111",-10.0356336666671
"11118",6.21304599999985
"11121",-21.2302043333332
"11129",-25.6110036666669
"11132",-67.6393509999998
"11145",-56.3555449999999
"11153",-35.8428300000003
"11160",14.5178916666666
"11163",0.247111333333351
"11164",-3.81124799999998
"11166",25.0047179999997
"11174",5.02454133333345
"11177",11.0537409999999
"11181",3.10919466666678
"11187",-2.8508290000002
"11192",29.9685820000002
"11197",70.5218773333334
"11199",47.8094959999999
"11204",21.8244976666663
"11208",61.1424856666667
"11214",34.847391
"11219",-1.24678666666637
"11224",55.0336993333331
"11225",37.0655736666665
"11230",68.1521976666666
"11244",35.8325906666669
"11247",33.7436153333338
"11250",32.9697336666668
"11251",35.2058210000002
"11256",30.6393133333333
"11260",24.7407396666667
"11263",57.8388599999996
"11273",46.6064680000002
"11276",46.7799199999999
"11283",27.8735689999999
"11287",-4.37645799999996
"11288",-32.5191803333332
"11294",9.06885499999976
"11302",54.5499349999998
"11303",33.2469843333333
"11307",13.1144006666665
"11313",-5.92963333333319
"11314",-15.9650319999998
"11317",1.35668733333318
"11318",-19.0581213333332
"11325",40.7151590000001
"11327",44.2573493333334
"11333",45.0493853333332
"11336",92.0319153333332
"11339",55.730881
"11341",43.3920396666663
"11344",36.2984150000002
"11345",-10.4719376666667
"11347",-22.2911696666667
"11351",-8.91418899999985
"11356",-0.496792000000141
"11358",28.0563383333333
"11368",31.9201373333335
"11369",71.9564270000003
"11382",0.979420333333337
"11384",36.1468460000001
"11396",-53.3648213333333
"11408",-45.760436333333
"11409",-63.4095386666665
"11410",-75.0401693333333
"11420",-18.3841336666665
"11422",-10.1446883333335
"11423",-5.91216966666684
"11427",12.9527586666668
"11428",16.1283386666667
"11435",33.8313543333331
"11441",17.498427
"11452",18.1057409999999
"11457",10.093434666667
"11459",-12.2296316666666
"11461",-20.4308313333331
"11463",-30.8915346666668
"11467",-24.3979450000002
"11472",-44.9881276666665
"11473",-45.0539573333334
"11475",-36.3118459999999
"11492",-5.37939033333328
"11495",-33.0314756666667
"11497",-18.1235226666668
"11501",-18.9656516666669
"11505",-17.1380489999997
"11506",-10.8252203333336
"11508",-0.183359666666547
"11515",-12.8484599999999
"11528",38.3441186666664
"11533",25.9246523333331
"11540",-16.8565230000002
"11543",38.0907520000001
"11546",24.5160876666665
"11549",17.1221343333331
"11550",4.34618033333322
"11561",17.8252239999999
"11563",1.85289999999986
"11565",15.7255466666666
"11568",33.462501
"11576",9.02919833333317
"11583",27.1299646666669
"11584",32.9553523333334
"11586",10.0750010000002
"11601",-27.7582093333333
"11605",20.351169333333
"11616",21.8846310000001
"11617",37.603549
"11620",13.1856186666668
"11621",18.6257826666666
"11622",8.18582766666646
"11626",16.4925116666666
"11627",10.0239693333333
"11628",29.5705376666667
"11630",12.9497336666664
"11633",9.48614366666652
"11640",9.11759599999982
"11645",11.9587113333333
"11649",-14.9078883333339
"11650",14.0725963333334
"11653",4.46600099999978
"11657",15.7298030000002
"11668",4.29151933333333
"11675",15.7021633333329
"11681",46.547004
"11690",11.019947
"11692",32.5794853333335
"11705",15.3073163333333
"11707",-16.2820316666664
"11714",25.2187800000002
